NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1518,0,42,18,15.22726
1518,0,43,10,15.58267
1518,0,44,18,15.38682
1518,0,45,10,15.51835
1518,0,46,10,15.44028
1518,0,47,11,16.35098
1518,0,48,11,16.04378
1518,0,49,10,15.43345
1518,0,50,18,15.51187
1518,0,51,18,16.15895
1518,0,52,10,15.33684
1518,0,53,10,15.39539
1518,0,54,10,15.47334
1518,0,55,10,15.48491
1518,0,56,10,15.44581
1518,0,57,10,15.47642
1518,0,58,10,15.57554
1518,0,59,12,16.28212
1518,0,60,12,16.3889
1518,1,1,10,15.49298
1518,1,2,10,15.32828
1518,1,3,10,15.48158
1518,1,4,10,15.40196
1518,1,5,10,15.35867
1518,1,6,12,16.28402
1518,1,7,33,41.00439
1518,1,8,33,41.10933
1518,1,9,10,15.48177
1518,1,10,10,15.43263
1518,1,11,10,15.39288
1518,1,12,10,15.50662
1518,1,13,10,15.44286
1518,1,14,10,15.40296
1518,1,15,12,16.22462
1518,1,16,10,15.44623
1518,1,17,10,15.40348
1518,1,18,18,15.54039
1518,1,19,10,15.45348
1518,1,20,10,15.70306
1518,1,21,18,15.42949
1518,1,22,10,15.45953
1518,1,23,10,15.60997
1518,1,24,18,15.76965
1518,1,25,14,17.75457
1518,1,26,10,15.52377
1518,1,27,18,15.32949
1518,1,28,11,16.26047
1518,1,29,10,15.57863
1518,1,30,18,15.29331
1518,1,31,11,16.11614
1518,1,32,11,16.1115
1518,1,33,18,15.24193
1518,1,34,11,16.21236
1518,1,35,11,16.3232
1518,1,36,18,15.23139
1518,1,37,10,15.60239
1518,1,38,11,16.06799
1518,1,39,11,15.97865
1518,1,40,10,15.49697
1518,1,41,18,15.33413
1518,1,42,18,15.45453
1518,1,43,11,16.11515
1518,1,44,10,15.50558
1518,1,45,18,16.13344
1518,1,46,10,15.45358
1518,1,47,18,15.40073
1518,1,48,18,15.26085
1518,1,49,10,15.32762
1518,1,50,18,15.4853
1518,1,51,18,15.33318
1518,1,52,10,15.38117
1518,1,53,10,15.56634
1518,1,54,10,15.61527
1518,1,55,10,15.3467
1518,1,56,10,15.43355
1518,1,57,10,15.4333
1518,1,58,10,15.35415
1518,1,59,10,15.42586
1518,1,60,10,15.47142
1518,2,1,10,15.49298
1518,2,2,10,15.3797
1518,2,3,18,15.67844
1518,2,4,10,15.60809
1518,2,5,10,15.3635
1518,2,6,12,16.28124
1518,2,7,12,16.4683
1518,2,8,10,15.38139
1518,2,9,10,15.52067
1518,2,10,10,15.41346
1518,2,11,10,15.4042
1518,2,12,12,16.87088
1518,2,13,12,16.54266
1518,2,14,10,15.39209
1518,2,15,12,16.12431
1518,2,16,10,15.47287
1518,2,17,10,15.59684
1518,2,18,11,16.33008
1518,2,19,10,15.47453
1518,2,20,10,15.46092
1518,2,21,18,15.74398
1518,2,22,10,15.48484
1518,2,23,10,15.49001
1518,2,24,18,15.37631
1518,2,25,11,16.37377
1518,2,26,10,15.49045
1518,2,27,18,15.32741
1518,2,28,11,16.0834
1518,2,29,10,15.5548
1518,2,30,18,15.29344
1518,2,31,12,17.21806
1518,2,32,18,15.26191
1518,2,33,18,15.25443
1518,2,34,11,16.10564
1518,2,35,18,15.5051
1518,2,36,12,16.73494
1518,2,37,10,15.62663
1518,2,38,11,16.11051
1518,2,39,18,15.24368
1518,2,40,10,15.53078
1518,2,41,18,15.32922
1518,2,42,18,15.47864
1518,2,43,10,15.46793
1518,2,44,18,15.59579
1518,2,45,10,15.46952
1518,2,46,10,15.38441
1518,2,47,18,15.40267
1518,2,48,18,15.28605
1518,2,49,10,15.48585
1518,2,50,18,15.46466
1518,2,51,10,15.45972
1518,2,52,10,15.39104
1518,2,53,10,15.40041
1518,2,54,10,15.44368
1518,2,55,10,15.35107
1518,2,56,10,15.39451
1518,2,57,10,15.40407
1518,2,58,10,15.32631
1518,2,59,12,16.95196
1518,2,60,14,16.9242
1518,3,1,10,15.49298
1518,3,2,10,15.35828
1518,3,3,10,15.51443
