NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1584,2,5,32,25.25685
1584,2,6,31,24.72437
1584,2,7,31,24.69194
1584,2,8,32,25.26745
1584,2,9,31,24.72083
1584,2,10,1,3.402823E+38
1584,2,11,31,24.79427
1584,2,12,1,3.402823E+38
1584,2,13,1,3.402823E+38
1584,2,14,1,3.402823E+38
1584,2,15,1,3.402823E+38
1584,2,16,1,3.402823E+38
1584,2,17,1,3.402823E+38
1584,2,18,1,3.402823E+38
1584,2,19,25,18.17473
1584,2,20,1,3.402823E+38
1584,2,21,1,3.402823E+38
1584,2,22,25,18.19153
1584,2,23,1,3.402823E+38
1584,2,24,25,18.14138
1584,2,25,26,18.69387
1584,2,26,25,18.09025
1584,2,27,26,18.69102
1584,2,28,25,18.0907
1584,2,29,25,18.11531
1584,2,30,26,18.6848
1584,2,31,25,18.08812
1584,2,32,26,18.66996
1584,2,33,25,18.08507
1584,2,34,25,18.12071
1584,2,35,26,18.68697
1584,2,36,25,18.08167
1584,2,37,26,18.66011
1584,2,38,25,18.09289
1584,2,39,28,20.43945
1584,2,40,26,18.67432
1584,2,41,25,18.08048
1584,2,42,28,20.49654
1584,2,43,25,18.09169
1584,2,44,28,20.40956
1584,2,45,25,18.11972
1584,2,46,28,20.38449
1584,2,47,28,20.5683
1584,2,48,25,18.1007
1584,2,49,28,20.44814
1584,2,50,28,20.422
1584,2,51,28,20.4045
1584,2,52,27,20.10261
1584,2,53,28,20.37488
1584,2,54,28,20.52064
1584,2,55,28,20.38625
1584,2,56,28,20.45969
1584,2,57,28,20.45171
1584,2,58,28,20.41788
1584,2,59,27,20.12034
1584,2,60,28,20.38622
1584,3,1,31,24.68405
1584,3,2,31,24.82388
1584,3,3,31,24.68804
1584,3,4,32,25.25685
1584,3,5,31,24.70605
1584,3,6,32,25.28638
1584,3,7,31,24.77337
1584,3,8,1,3.402823E+38
1584,3,9,31,24.89306
1584,3,10,1,3.402823E+38
1584,3,11,1,3.402823E+38
1584,3,12,1,3.402823E+38
1584,3,13,1,3.402823E+38
1584,3,14,1,3.402823E+38
1584,3,15,1,3.402823E+38
1584,3,16,1,3.402823E+38
1584,3,17,25,18.21223
1584,3,18,1,3.402823E+38
1584,3,19,25,18.15618
1584,3,20,26,18.7046
1584,3,21,25,18.10374
1584,3,22,26,18.69069
1584,3,23,25,18.09025
1584,3,24,25,18.15905
1584,3,25,26,18.71743
1584,3,26,25,18.09665
1584,3,27,26,18.6748
1584,3,28,25,18.0834
1584,3,29,28,20.49973
1584,3,30,25,18.09478
1584,3,31,25,18.09724
1584,3,32,26,18.67003
1584,3,33,25,18.08167
1584,3,34,26,18.66011
1584,3,35,25,18.08173
1584,3,36,28,20.43945
1584,3,37,25,18.11628
1584,3,38,28,20.40395
1584,3,39,26,18.67096
1584,3,40,25,18.08826
1584,3,41,28,20.52813
1584,3,42,25,18.09258
1584,3,43,28,20.42426
1584,3,44,25,18.13228
1584,3,45,28,20.39027
1584,3,46,27,20.10279
1584,3,47,28,20.37588
1584,3,48,28,20.48028
1584,3,49,28,20.39973
1584,3,50,28,20.4274
1584,3,51,28,20.43909
1584,3,52,28,20.3943
1584,3,53,27,20.11803
1584,3,54,28,20.38192
1584,3,55,28,20.50115
1584,3,56,28,20.4296
1584,3,57,28,20.41684
1584,3,58,28,20.48225
1584,3,59,28,20.41804
1584,3,60,27,20.14156
1584,4,1,32,25.26482
1584,4,2,28,20.77531
1584,4,3,32,25.30285
1584,4,4,31,24.75388
1584,4,5,31,24.69194
1584,4,6,31,24.86852
1584,4,7,31,24.7077
1584,4,8,1,3.402823E+38
1584,4,9,31,24.7372
1584,4,10,1,3.402823E+38
1584,4,11,1,3.402823E+38
1584,4,12,1,3.402823E+38
1584,4,13,1,3.402823E+38
1584,4,14,1,3.402823E+38
1584,4,15,1,3.402823E+38
1584,4,16,25,18.21223
1584,4,17,1,3.402823E+38
1584,4,18,25,18.15618
1584,4,19,26,18.7046
1584,4,20,25,18.10374
1584,4,21,26,18.69069
1584,4,22,25,18.09025
1584,4,23,26,18.69102
1584,4,24,25,18.0907
1584,4,25,25,18.14373
1584,4,26,26,18.6848
1584,4,27,25,18.10422
1584,4,28,26,18.67623
1584,4,29,25,18.08372
1584,4,30,26,18.66348
1584,4,31,25,18.08067
1584,4,32,28,20.49293
1584,4,33,25,18.10788
1584,4,34,25,18.1068
1584,4,35,26,18.67432
1584,4,36,25,18.08048
1584,4,37,28,20.49654
1584,4,38,25,18.09169
1584,4,39,28,20.40956
1584,4,40,25,18.14383
1584,4,41,28,20.38449
1584,4,42,28,20.5683
1584,4,43,25,18.1007
1584,4,44,28,20.41336
1584,4,45,28,20.45947
1584,4,46,28,20.38416
1584,4,47,28,20.53464
1584,4,48,28,20.38146
1584,4,49,28,20.46852
1584,4,50,28,20.43909
1584,4,51,28,20.3943
1584,4,52,28,20.56968
1584,4,53,28,20.38192
1584,4,54,28,20.50115
1584,4,55,28,20.4296
1584,4,56,28,20.41684
1584,4,57,28,20.48225
1584,4,58,28,20.39939
1584,4,59,28,20.54415
1584,4,60,28,20.41037
1518,0,1,32,27.58441
1518,0,2,28,21.15015
1518,0,3,32,27.67064
1518,0,4,31,27.17632
1518,0,5,1,3.402823E+38
1518,0,6,31,27.24456
1518,0,7,1,3.402823E+38
1518,0,8,31,27.27928
1518,0,9,1,3.402823E+38
1518,0,10,1,3.402823E+38
1518,0,11,1,3.402823E+38
1518,0,12,1,3.402823E+38
1518,0,13,1,3.402823E+38
1518,0,14,1,3.402823E+38
1518,0,15,1,3.402823E+38
1518,0,16,1,3.402823E+38
1518,0,17,26,18.70355
1518,0,18,25,18.10722
1518,0,19,1,3.402823E+38
1518,0,20,26,18.68623
1518,0,21,25,18.09819
1518,0,22,25,18.09232
1518,0,23,26,18.67068
1518,0,24,25,18.09216
1518,0,25,25,18.10343
1518,0,26,28,20.45974
1518,0,27,25,18.07977
1518,0,28,25,18.12749
1518,0,29,28,20.45243
1518,0,30,25,18.08542
1518,0,31,25,18.15386
1518,0,32,28,20.43707
1518,0,33,25,18.10468
1518,0,34,28,20.71475
1518,0,35,28,20.40668
1518,0,36,28,20.41043
1518,0,37,27,20.13216
1518,0,38,28,20.47207
1518,0,39,28,20.51505
1518,0,40,28,20.66538
1518,0,41,28,20.57444
1518,0,42,28,20.70895
1518,0,43,28,20.88447
1518,0,44,28,20.71073
1518,0,45,28,20.78472
1518,0,46,28,20.92906
1518,0,47,28,20.86115
1518,0,48,28,21.01775
1518,0,49,28,21.13253
1518,0,50,28,20.89831
1518,0,51,28,21.00229
1518,0,52,28,21.07158
1518,0,53,28,21.00969
1518,0,54,28,21.1219
1518,0,55,28,21.16718
1518,0,56,28,21.19911
1518,0,57,29,21.88948
1518,0,58,28,21.41292
1518,0,59,28,21.47021
1518,0,60,29,22.15109
1518,1,1,32,25.2762
1518,1,2,31,24.68674
1518,1,3,31,24.74958
1518,1,4,32,25.27935
1518,1,5,31,24.70253
1518,1,6,31,24.90872
1518,1,7,1,3.402823E+38
1518,1,8,1,3.402823E+38
1518,1,9,1,3.402823E+38
1518,1,10,1,3.402823E+38
1518,1,11,1,3.402823E+38
1518,1,12,25,18.12679
1518,1,13,1,3.402823E+38
1518,1,14,26,18.69061
1518,1,15,25,18.12238
1518,1,16,1,3.402823E+38
1518,1,17,26,18.67424
1518,1,18,25,18.098
1518,1,19,25,18.08702
1518,1,20,26,18.66382
1518,1,21,25,18.10293
1518,1,22,25,18.23507
1518,1,23,28,20.50509
1518,1,24,25,18.09292
1518,1,25,25,18.11777
1518,1,26,28,20.52215
1518,1,27,28,20.44543
1518,1,28,25,18.17477
1518,1,29,28,20.59125
1518,1,30,28,20.53928
1518,1,31,28,20.68233
1518,1,32,28,20.67388
1518,1,33,28,20.66177
1518,1,34,27,20.41733
1518,1,35,28,20.78368
1518,1,36,28,20.78831
1518,1,37,27,20.55209
1518,1,38,28,20.87021
1518,1,39,28,20.86302
1518,1,40,27,20.59534
1518,1,41,28,20.88947
1518,1,42,28,20.87292
1518,1,43,28,21.06855
1518,1,44,28,20.91523
1518,1,45,28,20.89936
1518,1,46,28,21.07291
1518,1,47,28,20.94663
1518,1,48,28,20.97173
1518,1,49,28,21.13803
1518,1,50,28,21.05141
1518,1,51,28,21.12549
1518,1,52,28,21.24098
1518,1,53,28,21.27965
1518,1,54,28,21.27506
1518,1,55,28,21.39397
1518,1,56,28,21.36496
1518,1,57,32,24.49741
1518,1,58,31,24.95119
1518,1,59,30,22.70485
1518,1,60,31,24.86273
1518,2,1,32,25.32304
1518,2,2,31,24.68632
1518,2,3,32,25.27196
1518,2,4,34,27.32635
1518,2,5,31,24.91839
1518,2,6,31,24.78613
1518,2,7,1,3.402823E+38
1518,2,8,1,3.402823E+38
1518,2,9,1,3.402823E+38
1518,2,10,1,3.402823E+38
1518,2,11,1,3.402823E+38
1518,2,12,25,18.13091
1518,2,13,1,3.402823E+38
1518,2,14,26,18.69057
1518,2,15,25,18.11583
1518,2,16,1,3.402823E+38
1518,2,17,26,18.6751
1518,2,18,25,18.09404
1518,2,19,25,18.10237
1518,2,20,28,20.50472
1518,2,21,25,18.08039
1518,2,22,25,18.12062
1518,2,23,28,20.45742
1518,2,24,25,18.08438
1518,2,25,26,18.6671
1518,2,26,28,20.41594
1518,2,27,25,18.09248
1518,2,28,27,20.10088
1518,2,29,28,20.42063
1518,2,30,28,20.38892
1518,2,31,27,20.09757
1518,2,32,28,20.408
1518,2,33,28,20.39576
1518,2,34,27,20.10692
1518,2,35,28,20.44347
1518,2,36,28,20.47916
1518,2,37,28,20.55359
1518,2,38,28,20.51301
1518,2,39,28,20.62092
1518,2,40,28,20.65201
1518,2,41,28,20.64443
1518,2,42,27,20.40681
1518,2,43,28,20.7932
1518,2,44,28,20.79611
1518,2,45,28,20.96908
1518,2,46,28,20.9845
1518,2,47,28,20.99169
1518,2,48,29,21.63287
1518,2,49,28,21.10169
1518,2,50,28,21.22303
1518,2,51,28,21.39809
1518,2,52,28,21.44726
1518,2,53,31,24.67746
1518,2,54,31,24.28489
1518,2,55,30,23.75957
1518,2,56,31,24.3565
1518,2,57,30,23.91814
1518,2,58,30,23.87982
1518,2,59,31,24.46614
1518,2,60,30,24.02614
1518,3,1,32,25.74488
1518,3,2,28,21.31475
1518,3,3,31,25.34407
1518,3,4,1,3.402823E+38
1518,3,5,31,25.20514
1518,3,6,31,25.31149
1518,3,7,1,3.402823E+38
1518,3,8,1,3.402823E+38
1518,3,9,1,3.402823E+38
1518,3,10,1,3.402823E+38
1518,3,11,25,18.20276
1518,3,12,1,3.402823E+38
1518,3,13,1,3.402823E+38
1518,3,14,25,18.27246
1518,3,15,25,18.24678
1518,3,16,26,18.88962
1518,3,17,28,20.78159
1518,3,18,25,18.35322
1518,3,19,26,18.9914
1518,3,20,25,18.4458
1518,3,21,25,18.47104
1518,3,22,26,19.09583
1518,3,23,28,20.92439
1518,3,24,25,18.56169
1518,3,25,26,19.1808
1518,3,26,28,20.97949
1518,3,27,25,18.62794
1518,3,28,28,21.09838
1518,3,29,28,20.93759
1518,3,30,28,20.92186
1518,3,31,28,21.01728
1518,3,32,28,20.83312
1518,3,33,28,20.89908
1518,3,34,28,20.92589
1518,3,35,28,20.83323
1518,3,36,28,20.9613
1518,3,37,28,20.99891
1518,3,38,28,20.84352
1518,3,39,28,20.91154
1518,3,40,28,20.94587
1518,3,41,29,21.62568
1518,3,42,28,20.47344
1518,3,43,28,20.55019
1518,3,44,28,20.44664
1518,3,45,28,20.50277
1518,3,46,28,20.58076
1518,3,47,28,20.48024
1518,3,48,28,20.57773
1518,3,49,28,20.62267
1518,3,50,28,20.58986
1518,3,51,29,21.25261
1518,3,52,28,20.76068
1518,3,53,28,20.74872
1518,3,54,28,20.96562
1518,3,55,28,20.88679
1518,3,56,28,20.95069
1518,3,57,28,21.10951
1518,3,58,28,21.20113
1518,3,59,31,24.71541
1518,3,60,28,21.31571
1518,4,1,32,25.38561
1518,4,2,31,24.68648
1518,4,3,31,24.75236
1518,4,4,32,25.28658
1518,4,5,1,3.402823E+38
1518,4,6,31,24.77538
1518,4,7,1,3.402823E+38
1518,4,8,1,3.402823E+38
1518,4,9,1,3.402823E+38
1518,4,10,1,3.402823E+38
1518,4,11,1,3.402823E+38
1518,4,12,25,18.14017
1518,4,13,1,3.402823E+38
1518,4,14,26,18.69083
1518,4,15,25,18.12248
1518,4,16,25,18.09002
1518,4,17,26,18.67365
1518,4,18,25,18.10888
1518,4,19,25,18.17585
1518,4,20,26,18.66368
1518,4,21,25,18.0996
1518,4,22,25,18.09828
1518,4,23,26,18.65779
1518,4,24,25,18.08483
1518,4,25,25,18.1243
1518,4,26,28,20.45536
1518,4,27,25,18.09369
1518,4,28,28,20.48979
1518,4,29,28,20.42248
1518,4,30,28,20.38033
1518,4,31,27,20.11089
1518,4,32,28,20.43989
1518,4,33,28,20.51134
1518,4,34,27,20.27138
1518,4,35,28,20.42055
1518,4,36,28,20.39181
1518,4,37,27,20.13355
1518,4,38,28,20.43431
1518,4,39,28,20.43373
1518,4,40,27,20.17741
1518,4,41,28,20.5819
1518,4,42,28,20.62367
1518,4,43,28,20.8558
1518,4,44,28,20.78871
1518,4,45,28,20.87992
1518,4,46,28,21.09499
1518,4,47,31,23.05605
1518,4,48,30,22.42812
1518,4,49,29,21.86413
1518,4,50,28,21.33416
1518,4,51,28,21.42641
1518,4,52,28,21.49526
1518,4,53,28,21.47398
1518,4,54,31,24.14929
1518,4,55,29,22.16995
1518,4,56,28,21.62984
1518,4,57,29,22.2376
1518,4,58,28,21.7714
1518,4,59,28,21.78848
1518,4,60,31,24.6576
1452,0,1,32,25.52084
1452,0,2,31,25.05243
1452,0,3,31,24.9408
1452,0,4,1,3.402823E+38
1452,0,5,31,24.90872
1452,0,6,31,24.85585
1452,0,7,1,3.402823E+38
1452,0,8,1,3.402823E+38
1452,0,9,1,3.402823E+38
1452,0,10,1,3.402823E+38
1452,0,11,1,3.402823E+38
1452,0,12,25,18.66286
1452,0,13,1,3.402823E+38
1452,0,14,26,19.28515
1452,0,15,25,18.66634
1452,0,16,26,19.29349
1452,0,17,26,19.25671
1452,0,18,25,18.62166
1452,0,19,29,21.75205
1452,0,20,28,21.17216
1452,0,21,25,18.64857
1452,0,22,25,18.72848
1452,0,23,28,21.17088
1452,0,24,25,18.72262
1452,0,25,26,19.35629
1452,0,26,34,29.62397
1452,0,27,25,18.84032
1452,0,28,28,21.57774
1452,0,29,28,21.47377
1452,0,30,28,21.55365
1452,0,31,34,27.1922
1452,0,32,31,25.19131
1452,0,33,30,24.64832
1452,0,34,30,24.91299
1452,0,35,34,28.87106
1452,0,36,30,23.54853
1452,0,37,30,23.79163
1452,0,38,1,3.402823E+38
1452,0,39,28,20.41423
1452,0,40,28,20.59553
1452,0,41,28,20.45246
1452,0,42,28,20.57476
1452,0,43,28,20.7829
1452,0,44,28,20.50756
1452,0,45,28,20.54269
1452,0,46,28,20.69232
1452,0,47,28,20.59849
1452,0,48,28,20.73006
1452,0,49,28,20.68097
1452,0,50,28,20.7548
1452,0,51,28,20.89034
1452,0,52,28,20.75392
1452,0,53,28,20.86372
1452,0,54,28,20.85187
1452,0,55,28,20.86789
1452,0,56,28,21.07274
1452,0,57,28,20.92968
1452,0,58,28,21.13377
1452,0,59,28,21.00965
1452,0,60,28,21.14479
1452,1,1,32,25.33716
1452,1,2,28,21.7767
1452,1,3,32,25.32265
1452,1,4,31,24.75813
1452,1,5,1,3.402823E+38
1452,1,6,31,25.09339
1452,1,7,1,3.402823E+38
1452,1,8,31,24.84465
1452,1,9,1,3.402823E+38
1452,1,10,1,3.402823E+38
1452,1,11,1,3.402823E+38
1452,1,12,1,3.402823E+38
1452,1,13,1,3.402823E+38
1452,1,14,1,3.402823E+38
1452,1,15,25,19.29498
1452,1,16,1,3.402823E+38
1452,1,17,1,3.402823E+38
1452,1,18,1,3.402823E+38
1452,1,19,26,19.97354
1452,1,20,1,3.402823E+38
1452,1,21,1,3.402823E+38
1452,1,22,1,3.402823E+38
1452,1,23,35,28.2649
1452,1,24,37,30.17014
1452,1,25,1,3.402823E+38
1452,1,26,34,27.87796
1452,1,27,25,18.35431
1452,1,28,28,20.88438
1452,1,29,25,18.46504
1452,1,30,28,20.96989
1452,1,31,25,18.58042
1452,1,32,28,21.06251
1452,1,33,25,18.70842
1452,1,34,28,21.15755
1452,1,35,25,18.82461
1452,1,36,28,21.22437
1452,1,37,25,18.93877
1452,1,38,28,21.30694
1452,1,39,28,21.50016
1452,1,40,28,21.41899
1452,1,41,28,21.58065
1452,1,42,28,21.50435
1452,1,43,28,21.5851
1452,1,44,28,21.58934
1452,1,45,28,21.60349
1452,1,46,28,21.64713
1452,1,47,28,21.56331
1452,1,48,28,21.63207
1452,1,49,28,21.51759
1452,1,50,28,21.65606
1452,1,51,28,21.5757
1452,1,52,27,21.33401
1452,1,53,28,21.63426
1452,1,54,27,21.39175
1452,1,55,31,24.26754
1452,1,56,29,22.24305
1452,1,57,28,21.67469
1452,1,58,28,21.70704
1452,1,59,29,22.23378
1452,1,60,31,24.85401
1452,2,1,32,25.71595
1452,2,2,28,21.26968
1452,2,3,32,25.67423
1452,2,4,31,25.19354
1452,2,5,1,3.402823E+38
1452,2,6,31,25.05144
1452,2,7,1,3.402823E+38
1452,2,8,31,25.43629
1452,2,9,1,3.402823E+38
1452,2,10,1,3.402823E+38
1452,2,11,1,3.402823E+38
1452,2,12,1,3.402823E+38
1452,2,13,1,3.402823E+38
1452,2,14,1,3.402823E+38
1452,2,15,25,18.17192
1452,2,16,1,3.402823E+38
1452,2,17,25,18.15357
1452,2,18,1,3.402823E+38
1452,2,19,25,18.22962
1452,2,20,26,18.70564
1452,2,21,25,18.10564
1452,2,22,26,18.68337
1452,2,23,25,18.0875
1452,2,24,26,18.67558
1452,2,25,25,18.08182
1452,2,26,26,18.6677
1452,2,27,25,18.08028
1452,2,28,26,18.7961
1452,2,29,25,18.22113
1452,2,30,26,18.7485
1452,2,31,25,18.1762
1452,2,32,26,18.89759
1452,2,33,25,18.33253
1452,2,34,28,20.80602
1452,2,35,25,18.29911
1452,2,36,28,20.89199
1452,2,37,25,18.41371
1452,2,38,28,21.0504
1452,2,39,28,20.946
1452,2,40,28,21.08275
1452,2,41,28,21.10789
1452,2,42,28,21.21719
1452,2,43,28,21.26294
1452,2,44,28,21.36131
1452,2,45,28,21.4066
1452,2,46,28,21.51021
1452,2,47,28,21.56114
1452,2,48,28,21.64143
1452,2,49,28,21.73481
1452,2,50,28,21.63593
1452,2,51,28,21.90164
1452,2,52,28,21.74
1452,2,53,31,24.40767
1452,2,54,29,22.40202
1452,2,55,28,21.81121
1452,2,56,28,21.63997
1452,2,57,28,21.97055
1452,2,58,28,21.8034
1452,2,59,28,21.84869
1452,2,60,28,21.64948
1452,3,1,32,26.36623
1452,3,2,28,21.05195
1452,3,3,32,26.21821
1452,3,4,31,25.58942
1452,3,5,1,3.402823E+38
1452,3,6,31,25.51607
1452,3,7,1,3.402823E+38
1452,3,8,31,25.53009
1452,3,9,1,3.402823E+38
1452,3,10,1,3.402823E+38
1452,3,11,1,3.402823E+38
1452,3,12,1,3.402823E+38
1452,3,13,1,3.402823E+38
1452,3,14,1,3.402823E+38
1452,3,15,25,18.62386
1452,3,16,1,3.402823E+38
1452,3,17,26,19.14571
1452,3,18,1,3.402823E+38
1452,3,19,1,3.402823E+38
1452,3,20,25,18.53535
1452,3,21,26,19.1303
1452,3,22,25,18.53044
1452,3,23,26,19.12465
1452,3,24,25,18.52725
1452,3,25,26,19.09982
1452,3,26,25,18.5282
1452,3,27,26,19.0963
1452,3,28,25,18.53145
1452,3,29,29,21.52235
1452,3,30,25,18.51405
1452,3,31,28,20.95811
1452,3,32,25,18.51586
1452,3,33,29,21.51528
1452,3,34,25,18.52191
1452,3,35,28,20.88551
1452,3,36,25,18.53071
1452,3,37,28,20.90345
1452,3,38,26,19.0982
1452,3,39,34,28.02536
1452,3,40,28,21.06108
1452,3,41,28,20.97606
1452,3,42,29,21.61867
1452,3,43,34,27.98154
1452,3,44,31,26.38771
1452,3,45,34,28.02506
1452,3,46,27,20.75563
1452,3,47,28,21.02874
1452,3,48,27,20.79365
1452,3,49,28,21.1475
1452,3,50,27,20.9143
1452,3,51,28,21.25722
1452,3,52,28,21.38126
1452,3,53,28,21.27362
1452,3,54,28,21.37346
1452,3,55,28,21.36163
1452,3,56,28,21.45208
1452,3,57,28,21.29693
1452,3,58,28,21.36555
1452,3,59,28,21.31133
1452,3,60,28,21.32788
1452,4,1,32,26.57523
1452,4,2,28,21.49101
1452,4,3,1,3.402823E+38
1452,4,4,31,26.10765
1452,4,5,1,3.402823E+38
1452,4,6,31,26.13231
1452,4,7,1,3.402823E+38
1452,4,8,31,26.15827
1452,4,9,1,3.402823E+38
1452,4,10,1,3.402823E+38
1452,4,11,1,3.402823E+38
1452,4,12,1,3.402823E+38
1452,4,13,1,3.402823E+38
1452,4,14,1,3.402823E+38
1452,4,15,25,18.59763
1452,4,16,1,3.402823E+38
1452,4,17,25,18.56081
1452,4,18,26,19.12963
1452,4,19,25,18.54213
1452,4,20,26,19.20942
1452,4,21,25,18.63109
1452,4,22,26,19.10676
1452,4,23,34,27.47626
1452,4,24,1,3.402823E+38
1452,4,25,25,18.51637
1452,4,26,26,19.18928
1452,4,27,25,18.60896
1452,4,28,26,19.09442
1452,4,29,26,19.17793
1452,4,30,34,27.27329
1452,4,31,34,27.45285
1452,4,32,34,27.16232
1452,4,33,25,18.17456
1452,4,34,28,20.59117
1452,4,35,25,18.09174
1452,4,36,28,20.43785
1452,4,37,28,20.41379
1452,4,38,28,20.42412
1452,4,39,25,18.13239
1452,4,40,28,20.39019
1452,4,41,27,20.1027
1452,4,42,28,20.41157
1452,4,43,27,20.13366
1452,4,44,28,20.44407
1452,4,45,28,20.59329
1452,4,46,28,20.49391
1452,4,47,28,20.54154
1452,4,48,28,20.57512
1452,4,49,28,20.59215
1452,4,50,28,20.67993
1452,4,51,28,20.62547
1452,4,52,27,20.36989
1452,4,53,28,20.79157
1452,4,54,28,21.03097
1452,4,55,28,20.75085
1452,4,56,28,20.96422
1452,4,57,28,20.8187
1452,4,58,28,20.9577
1452,4,59,28,20.88545
1452,4,60,28,21.00659
1386,0,1,31,26.85883
1386,0,2,30,24.08353
1386,0,3,32,27.03459
1386,0,4,31,26.47381
1386,0,5,1,3.402823E+38
1386,0,6,31,26.49835
1386,0,7,1,3.402823E+38
1386,0,8,31,26.52323
1386,0,9,1,3.402823E+38
1386,0,10,1,3.402823E+38
1386,0,11,1,3.402823E+38
1386,0,12,1,3.402823E+38
1386,0,13,1,3.402823E+38
1386,0,14,29,24.16823
1386,0,15,1,3.402823E+38
1386,0,16,1,3.402823E+38
1386,0,17,1,3.402823E+38
1386,0,18,25,18.60526
1386,0,19,1,3.402823E+38
1386,0,20,25,18.67729
1386,0,21,25,18.70797
1386,0,22,26,19.36686
1386,0,23,25,18.78527
1386,0,24,26,19.44617
1386,0,25,25,18.8632
1386,0,26,28,21.42335
1386,0,27,28,21.38844
1386,0,28,26,19.56881
1386,0,29,25,18.97787
1386,0,30,28,21.51821
1386,0,31,25,19.01433
1386,0,32,28,21.52415
1386,0,33,25,19.03594
1386,0,34,28,21.51952
1386,0,35,25,19.02879
1386,0,36,28,21.53397
1386,0,37,28,21.49565
1386,0,38,28,21.54802
1386,0,39,28,21.57195
1386,0,40,28,21.59502
1386,0,41,34,27.5994
1386,0,42,34,28.64438
1386,0,43,30,24.37443
1386,0,44,30,24.4814
1386,0,45,30,24.49796
1386,0,46,30,24.63011
1386,0,47,30,24.61398
1386,0,48,30,24.79469
1386,0,49,30,24.73268
1386,0,50,29,24.54866
1386,0,51,30,24.88215
1386,0,52,30,25.13319
1386,0,53,30,25.04976
1386,0,54,30,25.28957
1386,0,55,30,25.21251
1386,0,56,31,25.87553
1386,0,57,31,26.12202
1386,0,58,30,25.38828
1386,0,59,30,25.45379
