NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1584,0,1,18,14.47762
1584,0,2,18,14.48148
1584,0,3,18,14.5521
1584,0,4,18,14.45505
1584,0,5,18,14.48327
1584,0,6,19,15.07742
1584,0,7,18,14.45566
1584,0,8,18,14.49741
1584,0,9,19,15.08167
1584,0,10,18,14.46179
1584,0,11,18,14.50679
1584,0,12,19,15.09079
1584,0,13,18,14.47263
1584,0,14,18,14.52782
1584,0,15,19,15.10881
1584,0,16,18,14.4859
1584,0,17,18,14.55238
1584,0,18,19,15.12603
1584,0,19,18,14.50824
1584,0,20,18,14.57471
1584,0,21,20,15.14689
1584,0,22,18,14.52957
1584,0,23,19,14.58754
1584,0,24,20,15.12927
1584,0,25,19,14.50857
1584,0,26,19,14.57742
1584,0,27,20,15.11976
1584,0,28,19,14.49269
1584,0,29,19,14.56294
1584,0,30,20,15.11066
1584,0,31,19,14.48302
1584,0,32,19,14.55626
1584,0,33,20,15.11067
1584,0,34,19,14.47894
1584,0,35,19,14.5484
1584,0,36,19,14.54961
1584,0,37,19,14.48177
1584,0,38,20,15.12286
1584,0,39,19,14.55332
1584,0,40,19,14.49039
1584,0,41,20,15.12903
1584,0,42,19,14.57003
1584,0,43,19,14.50315
1584,0,44,20,15.13845
1584,0,45,18,14.58083
1584,0,46,18,14.5123
1584,0,47,19,15.1277
1584,0,48,18,14.55359
1584,0,49,18,14.48457
1584,0,50,19,15.10152
1584,0,51,18,14.52867
1584,0,52,18,14.46388
1584,0,53,19,15.08754
1584,0,54,18,14.51087
1584,0,55,18,14.44714
1584,0,56,18,14.53537
1584,0,57,18,14.49708
1584,0,58,18,14.43796
1584,0,59,18,14.52882
1584,0,60,18,14.48521
1584,1,1,19,15.07193
1584,1,2,18,14.46274
1584,1,3,18,14.48948
1584,1,4,19,15.07384
1584,1,5,18,14.45548
1584,1,6,18,14.48027
1584,1,7,19,15.07505
1584,1,8,18,14.46107
1584,1,9,18,14.49298
1584,1,10,19,15.08441
1584,1,11,18,14.47552
1584,1,12,18,14.51145
1584,1,13,19,15.09592
1584,1,14,18,14.48032
1584,1,15,18,14.53051
1584,1,16,19,15.11276
1584,1,17,18,14.49532
1584,1,18,18,14.55038
1584,1,19,19,15.13392
1584,1,20,18,14.51898
1584,1,21,18,14.58247
1584,1,22,20,15.13561
1584,1,23,19,14.51763
1584,1,24,19,14.57457
1584,1,25,20,15.12117
1584,1,26,19,14.49871
1584,1,27,19,14.56216
1584,1,28,20,15.11066
1584,1,29,19,14.48702
1584,1,30,19,14.5489
1584,1,31,20,15.10694
1584,1,32,19,14.48043
1584,1,33,19,14.54017
1584,1,34,20,15.1057
1584,1,35,19,14.48047
1584,1,36,19,14.53477
1584,1,37,19,14.55873
1584,1,38,19,14.48641
1584,1,39,20,15.13017
1584,1,40,19,14.57457
1584,1,41,19,14.49791
1584,1,42,20,15.13692
1584,1,43,19,14.58925
1584,1,44,19,14.51103
1584,1,45,19,15.14211
1584,1,46,18,14.5717
1584,1,47,18,14.4974
1584,1,48,19,15.1185
1584,1,49,18,14.55002
1584,1,50,18,14.47153
1584,1,51,18,14.53053
1584,1,52,18,14.5273
1584,1,53,18,14.45417
1584,1,54,18,14.52299
1584,1,55,18,14.51593
1584,1,56,18,14.43945
1584,1,57,18,14.5233
1584,1,58,18,14.50156
1584,1,59,18,14.43416
1584,1,60,18,14.51995
1584,2,1,19,15.06988
1584,2,2,18,14.46119
1584,2,3,18,14.46951
1584,2,4,19,15.07307
1584,2,5,18,14.46123
1584,2,6,18,14.47636
1584,2,7,19,15.07549
1584,2,8,18,14.47358
1584,2,9,18,14.4927
1584,2,10,19,15.08346
