NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1584,0,1,18,22.39412
1584,0,2,5,8.226411
1584,0,3,18,22.20858
1584,0,4,5,8.230712
1584,0,5,18,22.09744
1584,0,6,5,8.202779
1584,0,7,18,21.95426
1584,0,8,5,8.201944
1584,0,9,18,21.90898
1584,0,10,8,8.597301
1584,0,11,18,21.97553
1584,0,12,18,22.00978
1584,0,13,5,8.20432
1584,0,14,18,21.90194
1584,0,15,6,8.382543
1584,0,16,18,21.92452
1584,0,17,7,8.411452
1584,0,18,6,8.880071
1584,0,19,18,21.96383
1584,0,20,6,8.834262
1584,0,21,18,21.91856
1584,0,22,6,8.780159
1584,0,23,19,22.58928
1584,0,24,8,8.941589
1584,0,25,6,8.826922
1584,0,26,9,9.175663
1584,0,27,6,8.749115
1584,0,28,18,22.54407
1584,0,29,6,8.714611
1584,0,30,18,22.53361
1584,0,31,6,8.673811
1584,0,32,6,8.799643
1584,0,33,8,8.819063
1584,0,34,6,8.711058
1584,0,35,9,9.099572
1584,0,36,6,8.674558
1584,0,37,18,22.51811
1584,0,38,6,8.614658
1584,0,39,6,8.743823
1584,0,40,6,8.566878
1584,0,41,6,8.66124
1584,0,42,9,9.059798
1584,0,43,6,8.58627
1584,0,44,18,22.52444
1584,0,45,6,8.550702
1584,0,46,5,8.445821
1584,0,47,6,8.507104
1584,0,48,5,8.36556
1584,0,49,8,8.666401
1584,0,50,5,8.328579
1584,0,51,18,22.51906
1584,0,52,6,8.503468
1584,0,53,18,22.47369
1584,0,54,6,8.477605
1584,0,55,5,8.364368
1584,0,56,6,8.446241
1584,0,57,5,8.326126
1584,0,58,8,8.612985
1584,0,59,5,8.294505
1584,0,60,18,22.4507
1584,1,1,18,22.39412
1584,1,2,5,8.211432
1584,1,3,18,22.10177
1584,1,4,5,8.203279
1584,1,5,18,22.01405
1584,1,6,5,8.202707
1584,1,7,18,22.00912
1584,1,8,5,8.203094
1584,1,9,18,21.94896
1584,1,10,5,8.201802
1584,1,11,18,21.94547
1584,1,12,5,8.202521
1584,1,13,18,21.90814
1584,1,14,5,8.206805
1584,1,15,18,21.90781
1584,1,16,5,8.207694
1584,1,17,18,21.90486
1584,1,18,6,8.381328
1584,1,19,18,21.9082
1584,1,20,6,8.848032
1584,1,21,8,8.652285
1584,1,22,19,22.65743
1584,1,23,8,8.654129
1584,1,24,6,8.813356
1584,1,25,19,22.58728
1584,1,26,6,8.759598
1584,1,27,19,22.57599
1584,1,28,8,8.919697
1584,1,29,6,8.810472
1584,1,30,8,8.886901
1584,1,31,6,8.762896
1584,1,32,18,22.53118
1584,1,33,6,8.699213
1584,1,34,18,22.52492
1584,1,35,6,8.672012
1584,1,36,18,22.53886
1584,1,37,6,8.622294
1584,1,38,6,8.738142
1584,1,39,9,9.085966
1584,1,40,6,8.665397
1584,1,41,18,22.5154
1584,1,42,6,8.601537
1584,1,43,18,22.53838
1584,1,44,6,8.552718
1584,1,45,5,8.446722
1584,1,46,8,8.708246
1584,1,47,6,8.615771
1584,1,48,9,9.054731
1584,1,49,6,8.542753
1584,1,50,18,22.51315
1584,1,51,6,8.496516
1584,1,52,5,8.402943
1584,1,53,6,8.477046
1584,1,54,5,8.36007
1584,1,55,8,8.643064
1584,1,56,5,8.294385
1584,1,57,18,22.49594
1584,1,58,5,8.269515
1584,1,59,18,22.45565
1584,1,60,6,8.448527
1584,2,1,18,22.02969
1584,2,2,6,8.405843
1584,2,3,18,21.94469
1584,2,4,8,8.595072
1584,2,5,5,8.223392
1584,2,6,18,22.12844
1584,2,7,5,8.205585
1584,2,8,18,21.96906
1584,2,9,6,8.39452
1584,2,10,18,21.90378
1584,2,11,6,8.385749
1584,2,12,18,21.91484
1584,2,13,8,8.637629
1584,2,14,6,8.924574
1584,2,15,18,21.97185
1584,2,16,6,8.877635
1584,2,17,18,21.92517
1584,2,18,6,8.824017
1584,2,19,18,21.92335
1584,2,20,7,8.421814
1584,2,21,19,22.6219
1584,2,22,8,8.964869
1584,2,23,6,8.849082
1584,2,24,7,8.895835
1584,2,25,6,8.838665
1584,2,26,6,8.733693
1584,2,27,6,8.829838
1584,2,28,6,8.713843
1584,2,29,18,22.56219
1584,2,30,6,8.695438
1584,2,31,18,22.58594
1584,2,32,6,8.678546
1584,2,33,18,22.57238
1584,2,34,6,8.661891
1584,2,35,18,22.56027
1584,2,36,6,8.646755
1584,2,37,18,22.54963
1584,2,38,6,8.611989
1584,2,39,6,8.755956
1584,2,40,6,8.597893
1584,2,41,18,22.53391
1584,2,42,6,8.585568
1584,2,43,18,22.54465
1584,2,44,6,8.556469
1584,2,45,5,8.459925
1584,2,46,8,8.709061
1584,2,47,5,8.383943
1584,2,48,9,9.050142
1584,2,49,6,8.551629
1584,2,50,18,22.51561
1584,2,51,6,8.501209
1584,2,52,5,8.415792
1584,2,53,6,8.479487
1584,2,54,5,8.374103
1584,2,55,8,8.642717
1584,2,56,5,8.303335
1584,2,57,18,22.50766
1584,2,58,6,8.478334
1584,2,59,18,22.4733
1584,2,60,5,8.254309
1584,3,1,18,22.39412
1584,3,2,5,8.205825
1584,3,3,18,21.97252
1584,3,4,6,8.401454
1584,3,5,18,21.92965
1584,3,6,7,8.401161
1584,3,7,18,21.91421
1584,3,8,8,8.595934
1584,3,9,5,8.217119
1584,3,10,8,8.619336
1584,3,11,5,8.207836
1584,3,12,18,21.95091
1584,3,13,5,8.204401
1584,3,14,18,21.95098
1584,3,15,6,8.915245
1584,3,16,8,8.647159
1584,3,17,6,8.896457
1584,3,18,8,8.647573
1584,3,19,18,21.96408
1584,3,20,8,8.648671
1584,3,21,6,8.863379
1584,3,22,7,8.424385
1584,3,23,6,8.849153
1584,3,24,9,9.205064
1584,3,25,6,8.836486
1584,3,26,9,9.183092
1584,3,27,6,8.789058
1584,3,28,8,8.910647
1584,3,29,6,8.815897
1584,3,30,8,8.887849
1584,3,31,6,8.767519
1584,3,32,9,9.135979
1584,3,33,6,8.701403
1584,3,34,18,22.52344
1584,3,35,6,8.655911
1584,3,36,18,22.57241
1584,3,37,6,8.62377
1584,3,38,6,8.744478
1584,3,39,9,9.084759
1584,3,40,6,8.667727
1584,3,41,18,22.51451
1584,3,42,6,8.602551
1584,3,43,5,8.494947
1584,3,44,6,8.552888
1584,3,45,5,8.447377
1584,3,46,8,8.708261
1584,3,47,6,8.616448
1584,3,48,18,22.51981
1584,3,49,6,8.54268
1584,3,50,18,22.51309
1584,3,51,6,8.513124
1584,3,52,18,22.49155
1584,3,53,6,8.477203
1584,3,54,5,8.361069
1584,3,55,9,9.030359
1584,3,56,5,8.29526
1584,3,57,18,22.49705
1584,3,58,5,8.270201
1584,3,59,18,22.40383
1584,3,60,6,8.449038
1584,4,1,18,22.39412
1584,4,2,6,8.415504
1584,4,3,18,21.9734
1584,4,4,6,8.401626
1584,4,5,18,21.9301
1584,4,6,7,8.401151
1584,4,7,18,21.91429
1584,4,8,8,8.596174
1584,4,9,18,21.9315
1584,4,10,8,8.619667
1584,4,11,18,21.92783
1584,4,12,18,22.01411
1584,4,13,6,8.935182
1584,4,14,18,21.95031
1584,4,15,6,8.890996
1584,4,16,18,21.9121
1584,4,17,6,8.870197
1584,4,18,18,21.91538
1584,4,19,6,8.831856
1584,4,20,18,21.92042
1584,4,21,6,8.812028
1584,4,22,18,21.92719
1584,4,23,6,8.793697
1584,4,24,19,22.58784
1584,4,25,6,8.776881
1584,4,26,18,22.57221
1584,4,27,6,8.761609
1584,4,28,18,22.55693
1584,4,29,6,8.747901
1584,4,30,18,22.54373
1584,4,31,6,8.713744
1584,4,32,18,22.53213
1584,4,33,6,8.701153
1584,4,34,18,22.52265
1584,4,35,6,8.690133
1584,4,36,18,22.51473
1584,4,37,6,8.639731
1584,4,38,18,22.56195
1584,4,39,6,8.607229
1584,4,40,6,8.709551
1584,4,41,8,8.760027
1584,4,42,6,8.635784
1584,4,43,18,22.51096
1584,4,44,6,8.570401
1584,4,45,18,22.53695
1584,4,46,6,8.542161
1584,4,47,5,8.410207
1584,4,48,8,8.694066
1584,4,49,5,8.371723
1584,4,50,8,8.680067
1584,4,51,6,8.540034
1584,4,52,18,22.50824
1584,4,53,6,8.509108
1584,4,54,18,22.48462
1584,4,55,6,8.468667
1584,4,56,5,8.364069
1584,4,57,7,8.530431
1584,4,58,5,8.325942
1584,4,59,8,8.621826
1584,4,60,5,8.294569
1518,0,1,18,22.60224
1518,0,2,18,22.28204
1518,0,3,41,40.13698
1518,0,4,5,8.203897
1518,0,5,18,21.9689
1518,0,6,7,8.401166
1518,0,7,18,22.10304
1518,0,8,19,26.76957
1518,0,9,25,32.43197
1518,0,10,8,8.617629
1518,0,11,18,21.96754
1518,0,12,18,22.0196
1518,0,13,6,8.937155
1518,0,14,18,21.95449
1518,0,15,6,8.892464
1518,0,16,18,22.11349
1518,0,17,5,8.213284
1518,0,18,18,22.69395
1518,0,19,7,8.411961
1518,0,20,19,22.6495
1518,0,21,10,10.897
1518,0,22,6,8.818741
1518,0,23,18,23.27658
1518,0,24,6,8.794968
1518,0,25,19,22.5725
1518,0,26,6,8.736479
1518,0,27,6,8.829054
1518,0,28,18,22.56329
1518,0,29,6,8.727268
1518,0,30,18,22.76221
1518,0,31,6,8.670678
1518,0,32,7,9.183218
1518,0,33,8,9.099486
1518,0,34,6,8.675574
1518,0,35,18,23.11102
1518,0,36,6,8.605509
1518,0,37,6,8.883515
1518,0,38,8,8.93234
1518,0,39,6,8.628937
1518,0,40,18,22.51502
1518,0,41,6,8.566468
1518,0,42,18,22.54007
1518,0,43,7,8.633526
1518,0,44,6,8.612528
1518,0,45,9,9.055888
1518,0,46,6,8.541418
1518,0,47,18,22.78066
1518,0,48,39,39.41204
1518,0,49,5,8.330547
1518,0,50,18,23.20123
1518,0,51,6,8.500518
1518,0,52,18,23.7815
1518,0,53,6,8.455874
1518,0,54,18,22.26294
1518,0,55,39,39.32422
1518,0,56,5,8.258062
1518,0,57,18,22.39579
1518,0,58,6,8.431045
1518,0,59,5,8.292315
1518,0,60,8,8.600084
1518,1,1,17,22.42398
1518,1,2,5,8.205278
1518,1,3,18,21.94251
1518,1,4,8,8.596923
1518,1,5,5,8.221451
1518,1,6,18,23.41365
1518,1,7,18,23.09475
1518,1,8,8,8.593827
1518,1,9,18,21.90783
1518,1,10,5,8.201666
1518,1,11,18,21.95801
1518,1,12,5,8.202753
1518,1,13,17,22.20637
1518,1,14,5,8.205397
1518,1,15,18,22.3078
1518,1,16,6,8.382981
1518,1,17,18,21.92185
1518,1,18,7,8.410575
1518,1,19,18,21.95881
1518,1,20,18,21.968
1518,1,21,6,8.836135
1518,1,22,18,22.18399
1518,1,23,6,8.795989
1518,1,24,19,22.58847
1518,1,25,6,8.762346
1518,1,26,19,22.57315
1518,1,27,6,8.888929
1518,1,28,6,8.838669
1518,1,29,8,8.891014
1518,1,30,6,8.745152
1518,1,31,19,22.77231
1518,1,32,6,8.679385
1518,1,33,6,8.769509
1518,1,34,8,8.822759
1518,1,35,6,8.691879
1518,1,36,19,22.78269
1518,1,37,7,9.020891
1518,1,38,6,8.768881
1518,1,39,8,8.769325
1518,1,40,6,8.80738
1518,1,41,18,22.51954
1518,1,42,6,8.561991
1518,1,43,5,8.433836
1518,1,44,8,8.711232
1518,1,45,6,8.60246
1518,1,46,17,22.73211
1518,1,47,6,8.535234
1518,1,48,5,8.436847
1518,1,49,10,15.26912
1518,1,50,5,8.324932
1518,1,51,18,22.8887
1518,1,52,6,8.500419
1518,1,53,19,22.62548
1518,1,54,7,8.842312
1518,1,55,5,8.310213
1518,1,56,7,8.508696
1518,1,57,5,8.28316
1518,1,58,18,22.42574
1518,1,59,5,8.240469
1518,1,60,18,22.4199
1518,2,1,18,22.39412
1518,2,2,6,8.413641
1518,2,3,18,21.96824
1518,2,4,6,8.400631
1518,2,5,18,21.95992
1518,2,6,6,8.620996
1518,2,7,18,21.91998
1518,2,8,7,9.161163
1518,2,9,19,24.29738
1518,2,10,6,8.389225
1518,2,11,18,22.09216
1518,2,12,7,8.403601
1518,2,13,17,21.95459
1518,2,14,8,8.62204
1518,2,15,18,22.7093
1518,2,16,8,8.709515
1518,2,17,6,8.901655
1518,2,18,17,22.13036
1518,2,19,7,8.702838
1518,2,20,6,8.877084
1518,2,21,8,8.667339
1518,2,22,6,8.808922
1518,2,23,19,22.58791
1518,2,24,6,8.756767
1518,2,25,6,8.849605
1518,2,26,18,22.56978
1518,2,27,18,22.78204
1518,2,28,40,39.58194
1518,2,29,6,8.690187
1518,2,30,6,8.758676
1518,2,31,18,22.52321
1518,2,32,6,8.678625
1518,2,33,18,24.6648
1518,2,34,8,8.797711
1518,2,35,6,8.684543
1518,2,36,18,22.78141
1518,2,37,6,8.602012
1518,2,38,6,8.718291
1518,2,39,7,8.673401
1518,2,40,6,8.644171
1518,2,41,9,9.069029
1518,2,42,6,8.570971
1518,2,43,18,22.52471
1518,2,44,6,8.523366
1518,2,45,5,8.388709
1518,2,46,9,9.049812
1518,2,47,6,8.554004
1518,2,48,18,22.55606
1518,2,49,6,8.497448
1518,2,50,5,8.386502
1518,2,51,8,8.64462
1518,2,52,5,8.290177
1518,2,53,18,22.45815
1518,2,54,6,8.452763
1518,2,55,5,8.330214
1518,2,56,8,8.840038
1518,2,57,5,8.247767
1518,2,58,18,22.68311
1518,2,59,6,8.430794
1518,2,60,18,22.29848
1518,3,1,18,22.94648
1518,3,2,5,8.205652
1518,3,3,18,22.02091
1518,3,4,5,8.203279
1518,3,5,18,22.69288
1518,3,6,6,8.398732
1518,3,7,18,21.91998
1518,3,8,9,11.15578
1518,3,9,19,24.29738
1518,3,10,8,8.598536
1518,3,11,18,21.93253
1518,3,12,8,8.622084
1518,3,13,18,22.93621
1518,3,14,18,22.00661
1518,3,15,6,8.911477
1518,3,16,17,21.92311
1518,3,17,5,8.209236
1518,3,18,18,21.9082
1518,3,19,6,8.970608
1518,3,20,17,22.78768
1518,3,21,7,8.94797
1518,3,22,19,22.63842
1518,3,23,9,9.206857
1518,3,24,6,8.779043
1518,3,25,18,22.57206
1518,3,26,6,8.735032
1518,3,27,6,8.818577
1518,3,28,8,9.234148
1518,3,29,6,8.742622
1518,3,30,18,22.53169
1518,3,31,6,8.689095
1518,3,32,18,22.572
1518,3,33,6,8.644927
1518,3,34,6,8.720302
1518,3,35,18,22.50637
1518,3,36,6,8.65786
1518,3,37,18,22.55026
1518,3,38,6,8.599361
1518,3,39,6,8.712727
1518,3,40,7,8.671808
1518,3,41,6,8.641071
1518,3,42,18,22.52266
1518,3,43,6,8.569734
1518,3,44,5,8.466199
1518,3,45,7,8.612158
1518,3,46,6,8.793576
1518,3,47,8,8.867589
1518,3,48,6,8.551428
1518,3,49,18,22.51179
1518,3,50,6,8.496279
1518,3,51,5,8.380301
1518,3,52,8,8.64232
1518,3,53,5,8.309942
1518,3,54,18,22.5174
1518,3,55,5,8.26333
1518,3,56,18,22.37811
1518,3,57,6,8.637909
1518,3,58,18,22.22589
1518,3,59,42,47.27767
1518,3,60,5,8.257267
1518,4,1,18,22.39412
1518,4,2,6,8.414064
1518,4,3,17,22.25601
1518,4,4,5,8.206942
1518,4,5,18,22.01598
1518,4,6,6,8.553232
1518,4,7,18,21.95474
1518,4,8,5,8.20325
1518,4,9,18,21.95023
1518,4,10,5,8.201759
1518,4,11,18,21.91093
1518,4,12,6,8.388568
1518,4,13,18,21.90326
1518,4,14,5,8.206614
1518,4,15,18,22.04879
1518,4,16,6,8.382026
1518,4,17,17,21.9463
1518,4,18,7,8.693675
1518,4,19,19,22.67678
1518,4,20,8,8.651504
1518,4,21,6,8.859742
1518,4,22,17,22.21377
1518,4,23,6,8.845291
1518,4,24,9,9.20648
1518,4,25,6,8.799138
1518,4,26,18,22.58695
1518,4,27,6,8.742399
1518,4,28,19,22.95821
