NumOfSatsInConstellation,RepetitionNumber,SampleNumber,NumOfComponents
1386,40,1,1
1386,41,1,1
1386,42,1,1
1386,43,1,1
1386,44,1,2
1386,45,1,1
1386,46,1,1
1386,47,1,2
1386,48,1,2
1386,49,1,4
1386,50,1,1
1386,51,1,2
1386,52,1,2
1386,53,1,2
1386,54,1,2
1386,55,1,1
1386,56,1,1
1386,57,1,2
1386,58,1,1
1386,59,1,1
1386,60,1,2
1386,61,1,1
1386,62,1,1
1386,63,1,1
1386,64,1,1
1386,65,1,3
1386,66,1,1
1386,67,1,1
1386,68,1,1
1386,69,1,1
1386,70,1,1
1386,71,1,1
1386,72,1,1
1386,73,1,2
1386,74,1,1
1386,75,1,2
1386,76,1,1
1386,77,1,1
1386,78,1,1
1386,79,1,1
1386,80,1,1
1386,81,1,1
1386,82,1,3
1386,83,1,1
1386,84,1,1
1386,85,1,1
1386,86,1,2
1386,87,1,2
1386,88,1,1
1386,89,1,1
1386,90,1,1
1386,91,1,1
1386,92,1,3
1386,93,1,1
1386,94,1,1
1386,95,1,2
1386,96,1,1
1386,97,1,2
1386,98,1,2
1386,99,1,1
1320,0,1,1
1320,1,1,4
1320,2,1,4
1320,3,1,3
1320,4,1,2
1320,5,1,1
1320,6,1,2
1320,7,1,3
1320,8,1,3
1320,9,1,2
1320,10,1,1
1320,11,1,1
1320,12,1,2
1320,13,1,2
1320,14,1,1
1320,15,1,2
1320,16,1,1
1320,17,1,1
1320,18,1,2
1320,19,1,2
1320,20,1,2
1320,21,1,1
1320,22,1,3
1320,23,1,2
1320,24,1,3
1320,25,1,3
1320,26,1,2
1320,27,1,3
1320,28,1,1
1320,29,1,4
1320,30,1,2
1320,31,1,2
1320,32,1,1
1320,33,1,3
1320,34,1,2
1320,35,1,2
1320,36,1,2
1320,37,1,2
1320,38,1,3
1320,39,1,1
1320,40,1,2
1320,41,1,1
1320,42,1,1
1320,43,1,4
1320,44,1,3
1320,45,1,1
1320,46,1,1
1320,47,1,1
1320,48,1,1
1320,49,1,1
1320,50,1,2
1320,51,1,4
1320,52,1,4
1320,53,1,2
1320,54,1,4
1320,55,1,4
1320,56,1,3
1320,57,1,2
1320,58,1,3
1320,59,1,3
1320,60,1,1
1320,61,1,1
1320,62,1,1
1320,63,1,1
1320,64,1,1
1320,65,1,1
1320,66,1,1
1320,67,1,1
1320,68,1,4
1320,69,1,1
1320,70,1,5
1320,71,1,1
1320,72,1,3
1320,73,1,2
1320,74,1,2
1320,75,1,6
1320,76,1,1
1320,77,1,1
1320,78,1,2
1320,79,1,2
1320,80,1,3
1320,81,1,1
1320,82,1,3
1320,83,1,2
1320,84,1,2
1320,85,1,3
1320,86,1,1
1320,87,1,2
1320,88,1,2
1320,89,1,2
1320,90,1,2
1320,91,1,1
1320,92,1,1
1320,93,1,2
1320,94,1,1
1320,95,1,1
1320,96,1,2
1320,97,1,2
1320,98,1,2
1320,99,1,1
1254,0,1,3
1254,1,1,3
1254,2,1,2
1254,3,1,4
1254,4,1,1
1254,5,1,3
1254,6,1,5
1254,7,1,6
1254,8,1,3
1254,9,1,5
1254,10,1,2
1254,11,1,5
1254,12,1,5
1254,13,1,6
1254,14,1,6
1254,15,1,5
1254,16,1,7
1254,17,1,2
1254,18,1,4
1254,19,1,1
1254,20,1,2
1254,21,1,4
1254,22,1,3
1254,23,1,3
1254,24,1,3
1254,25,1,4
1254,26,1,1
1254,27,1,3
1254,28,1,7
1254,29,1,3
1254,30,1,4
1254,31,1,4
1254,32,1,6
1254,33,1,4
1254,34,1,5
1254,35,1,3
1254,36,1,5
1254,37,1,5
1254,38,1,3
1254,39,1,2
1254,40,1,5
1254,41,1,6
1254,42,1,5
1254,43,1,3
1254,44,1,3
1254,45,1,5
1254,46,1,2
1254,47,1,5
1254,48,1,4
1254,49,1,3
1254,50,1,6
1254,51,1,5
1254,52,1,2
1254,53,1,4
1254,54,1,3
1254,55,1,1
1254,56,1,6
1254,57,1,1
1254,58,1,3
1254,59,1,2
1254,60,1,8
1254,61,1,6
1254,62,1,4
1254,63,1,2
1254,64,1,4
1254,65,1,2
1254,66,1,2
1254,67,1,3
1254,68,1,5
1254,69,1,5
1254,70,1,4
1254,71,1,1
1254,72,1,2
1254,73,1,4
1254,74,1,2
1254,75,1,4
1254,76,1,7
1254,77,1,5
1254,78,1,3
1254,79,1,7
1254,80,1,8
1254,81,1,1
1254,82,1,4
1254,83,1,4
1254,84,1,3
1254,85,1,3
1254,86,1,2
1254,87,1,4
1254,88,1,1
1254,89,1,2
1254,90,1,5
1254,91,1,4
1254,92,1,2
1254,93,1,2
1254,94,1,5
1254,95,1,1
1254,96,1,2
1254,97,1,4
1254,98,1,2
1254,99,1,4
1188,0,1,5
1188,1,1,11
1188,2,1,10
1188,3,1,6
1188,4,1,8
1188,5,1,9
1188,6,1,5
1188,7,1,3
1188,8,1,7
1188,9,1,2
1188,10,1,10
1188,11,1,7
1188,12,1,4
1188,13,1,6
1188,14,1,12
1188,15,1,12
1188,16,1,4
1188,17,1,7
1188,18,1,7
1188,19,1,9
1188,20,1,2
1188,21,1,5
1188,22,1,11
1188,23,1,5
1188,24,1,2
1188,25,1,5
1188,26,1,8
1188,27,1,2
1188,28,1,12
1188,29,1,6
1188,30,1,6
1188,31,1,7
1188,32,1,6
1188,33,1,3
1188,34,1,10
1188,35,1,6
1188,36,1,8
1188,37,1,7
1188,38,1,8
1188,39,1,4
1188,40,1,9
1188,41,1,7
1188,42,1,5
1188,43,1,7
1188,44,1,6
1188,45,1,4
1188,46,1,6
1188,47,1,5
1188,48,1,11
1188,49,1,8
1188,50,1,2
1188,51,1,6
1188,52,1,11
1188,53,1,5
1188,54,1,5
1188,55,1,7
1188,56,1,4
1188,57,1,4
1188,58,1,6
1188,59,1,6
1188,60,1,8
1188,61,1,6
1188,62,1,10
1188,63,1,8
1188,64,1,7
1188,65,1,4
1188,66,1,3
1188,67,1,4
1188,68,1,6
1188,69,1,6
1188,70,1,4
1188,71,1,8
1188,72,1,10
1188,73,1,7
1188,74,1,8
1188,75,1,11
1188,76,1,7
1188,77,1,4
1188,78,1,7
1188,79,1,11
1188,80,1,5
1188,81,1,8
1188,82,1,5
1188,83,1,5
1188,84,1,7
1188,85,1,6
1188,86,1,5
1188,87,1,3
1188,88,1,5
1188,89,1,4
1188,90,1,8
1188,91,1,3
1188,92,1,6
1188,93,1,7
1188,94,1,9
1188,95,1,8
1188,96,1,5
1188,97,1,6
1188,98,1,7
1188,99,1,3
1122,0,1,8
1122,1,1,12
1122,2,1,11
1122,3,1,16
1122,4,1,15
1122,5,1,15
1122,6,1,7
1122,7,1,9
1122,8,1,8
1122,9,1,13
1122,10,1,10
1122,11,1,10
1122,12,1,15
1122,13,1,12
1122,14,1,16
1122,15,1,12
1122,16,1,8
1122,17,1,12
1122,18,1,10
1122,19,1,7
1122,20,1,6
1122,21,1,12
1122,22,1,19
1122,23,1,10
1122,24,1,12
1122,25,1,8
1122,26,1,14
1122,27,1,11
1122,28,1,15
1122,29,1,13
1122,30,1,19
1122,31,1,13
1122,32,1,7
1122,33,1,13
1122,34,1,10
1122,35,1,15
1122,36,1,13
1122,37,1,9
1122,38,1,10
1122,39,1,13
1122,40,1,17
1122,41,1,5
1122,42,1,8
1122,43,1,14
1122,44,1,7
1122,45,1,9
1122,46,1,7
1122,47,1,18
1122,48,1,11
1122,49,1,17
1122,50,1,14
1122,51,1,14
1122,52,1,11
1122,53,1,14
1122,54,1,12
1122,55,1,9
1122,56,1,13
1122,57,1,6
1122,58,1,13
1122,59,1,9
1122,60,1,10
1122,61,1,9
1122,62,1,12
1122,63,1,10
1122,64,1,16
1122,65,1,11
1122,66,1,9
1122,67,1,10
1122,68,1,8
1122,69,1,14
1122,70,1,9
1122,71,1,14
1122,72,1,10
1122,73,1,13
1122,74,1,7
1122,75,1,6
1122,76,1,13
1122,77,1,4
1122,78,1,5
1122,79,1,13
1122,80,1,6
1122,81,1,12
1122,82,1,13
1122,83,1,15
1122,84,1,10
1122,85,1,14
1122,86,1,7
1122,87,1,12
1122,88,1,18
1122,89,1,7
1122,90,1,14
1122,91,1,9
1122,92,1,8
1122,93,1,13
1122,94,1,18
1122,95,1,6
1122,96,1,16
1122,97,1,13
1122,98,1,6
1122,99,1,17
1056,0,1,18
1056,1,1,20
1056,2,1,18
1056,3,1,21
1056,4,1,30
1056,5,1,20
1056,6,1,16
1056,7,1,21
1056,8,1,26
1056,9,1,24
1056,10,1,14
1056,11,1,18
1056,12,1,12
1056,13,1,22
1056,14,1,20
1056,15,1,16
1056,16,1,30
1056,17,1,19
1056,18,1,20
1056,19,1,15
1056,20,1,13
1056,21,1,20
1056,22,1,13
1056,23,1,16
1056,24,1,10
1056,25,1,20
1056,26,1,20
1056,27,1,15
1056,28,1,12
1056,29,1,23
1056,30,1,28
1056,31,1,21
1056,32,1,12
1056,33,1,31
1056,34,1,22
1056,35,1,26
1056,36,1,20
1056,37,1,23
1056,38,1,16
1056,39,1,21
1056,40,1,18
1056,41,1,13
1056,42,1,13
1056,43,1,17
1056,44,1,15
1056,45,1,12
1056,46,1,15
1056,47,1,19
1056,48,1,16
1056,49,1,17
1056,50,1,15
1056,51,1,13
1056,52,1,12
1056,53,1,16
1056,54,1,20
1056,55,1,18
1056,56,1,21
1056,57,1,16
1056,58,1,18
1056,59,1,20
1056,60,1,19
1056,61,1,20
1056,62,1,15
1056,63,1,17
1056,64,1,15
1056,65,1,16
1056,66,1,14
1056,67,1,21
1056,68,1,18
1056,69,1,25
1056,70,1,20
1056,71,1,20
1056,72,1,21
1056,73,1,21
1056,74,1,25
1056,75,1,18
1056,76,1,16
1056,77,1,17
1056,78,1,18
1056,79,1,17
1056,80,1,13
1056,81,1,23
1056,82,1,19
1056,83,1,12
1056,84,1,13
1056,85,1,15
1056,86,1,13
1056,87,1,19
1056,88,1,16
1056,89,1,8
1056,90,1,17
1056,91,1,12
1056,92,1,14
1056,93,1,17
1056,94,1,23
1056,95,1,34
1056,96,1,21
1056,97,1,21
1056,98,1,8
1056,99,1,20
990,0,1,30
990,1,1,37
990,2,1,28
990,3,1,26
990,4,1,39
990,5,1,28
990,6,1,21
990,7,1,35
990,8,1,31
990,9,1,29
990,10,1,26
990,11,1,29
990,12,1,41
990,13,1,39
990,14,1,24
990,15,1,27
990,16,1,32
990,17,1,28
990,18,1,34
990,19,1,26
990,20,1,34
990,21,1,34
990,22,1,29
990,23,1,31
990,24,1,34
990,25,1,35
990,26,1,40
990,27,1,23
990,28,1,26
990,29,1,29
990,30,1,32
990,31,1,29
990,32,1,28
990,33,1,35
990,34,1,24
990,35,1,33
990,36,1,23
990,37,1,43
990,38,1,41
990,39,1,37
990,40,1,24
990,41,1,36
990,42,1,39
990,43,1,28
990,44,1,31
990,45,1,34
990,46,1,36
990,47,1,27
990,48,1,28
990,49,1,29
990,50,1,36
990,51,1,30
990,52,1,36
990,53,1,31
990,54,1,33
990,55,1,27
990,56,1,32
990,57,1,32
990,58,1,44
990,59,1,32
990,60,1,30
990,61,1,26
990,62,1,25
990,63,1,41
990,64,1,37
990,65,1,31
990,66,1,30
990,67,1,32
990,68,1,38
990,69,1,37
990,70,1,28
990,71,1,32
990,72,1,36
990,73,1,31
990,74,1,45
990,75,1,28
990,76,1,38
990,77,1,34
990,78,1,26
990,79,1,38
990,80,1,39
990,81,1,22
990,82,1,29
990,83,1,26
990,84,1,31
990,85,1,30
990,86,1,37
990,87,1,26
990,88,1,30
990,89,1,32
990,90,1,40
990,91,1,31
990,92,1,31
990,93,1,28
990,94,1,27
990,95,1,24
990,96,1,33
990,97,1,35
990,98,1,22
990,99,1,27
924,0,1,50
924,1,1,44
924,2,1,47
924,3,1,58
924,4,1,42
924,5,1,45
924,6,1,55
924,7,1,52
924,8,1,40
924,9,1,44
924,10,1,52
924,11,1,45
924,12,1,39
924,13,1,43
924,14,1,63
924,15,1,42
924,16,1,63
924,17,1,44
924,18,1,45
924,19,1,50
924,20,1,54
924,21,1,51
924,22,1,47
924,23,1,46
924,24,1,54
924,25,1,50
924,26,1,46
924,27,1,55
924,28,1,52
924,29,1,36
924,30,1,49
924,31,1,45
924,32,1,37
924,33,1,53
924,34,1,52
924,35,1,48
924,36,1,53
924,37,1,46
924,38,1,44
924,39,1,63
924,40,1,49
924,41,1,47
924,42,1,61
924,43,1,45
924,44,1,37
924,45,1,58
924,46,1,55
924,47,1,45
924,48,1,58
924,49,1,52
924,50,1,60
924,51,1,46
924,52,1,64
924,53,1,57
924,54,1,59
924,55,1,48
924,56,1,42
924,57,1,46
924,58,1,56
924,59,1,46
924,60,1,39
924,61,1,46
924,62,1,48
924,63,1,36
924,64,1,46
924,65,1,51
924,66,1,44
924,67,1,47
924,68,1,58
924,69,1,35
924,70,1,43
924,71,1,58
924,72,1,50
924,73,1,45
924,74,1,44
924,75,1,38
924,76,1,45
924,77,1,50
924,78,1,44
924,79,1,44
924,80,1,48
924,81,1,55
924,82,1,44
924,83,1,58
924,84,1,52
924,85,1,42
924,86,1,54
924,87,1,49
924,88,1,59
924,89,1,38
924,90,1,45
924,91,1,43
924,92,1,53
924,93,1,56
924,94,1,42
924,95,1,51
924,96,1,58
924,97,1,38
924,98,1,53
924,99,1,49
858,0,1,86
858,1,1,82
858,2,1,68
858,3,1,84
858,4,1,70
858,5,1,81
858,6,1,87
858,7,1,76
858,8,1,67
858,9,1,80
858,10,1,75
858,11,1,86
858,12,1,91
858,13,1,63
858,14,1,70
858,15,1,67
858,16,1,90
858,17,1,91
858,18,1,86
858,19,1,75
858,20,1,85
858,21,1,61
858,22,1,63
858,23,1,71
858,24,1,83
858,25,1,74
858,26,1,80
858,27,1,79
858,28,1,81
858,29,1,67
858,30,1,61
858,31,1,76
858,32,1,78
858,33,1,78
858,34,1,81
858,35,1,77
858,36,1,84
858,37,1,63
858,38,1,95
858,39,1,81
858,40,1,69
858,41,1,93
858,42,1,70
858,43,1,66
858,44,1,74
858,45,1,78
858,46,1,70
858,47,1,85
858,48,1,72
858,49,1,57
858,50,1,79
858,51,1,74
858,52,1,62
858,53,1,64
858,54,1,81
858,55,1,84
858,56,1,74
858,57,1,69
858,58,1,59
858,59,1,79
858,60,1,86
858,61,1,72
858,62,1,73
858,63,1,61
858,64,1,74
858,65,1,70
858,66,1,64
858,67,1,61
858,68,1,75
858,69,1,68
858,70,1,73
858,71,1,80
858,72,1,68
858,73,1,74
858,74,1,77
858,75,1,68
858,76,1,73
858,77,1,80
858,78,1,81
858,79,1,63
858,80,1,65
858,81,1,72
858,82,1,81
858,83,1,78
858,84,1,66
858,85,1,74
858,86,1,67
858,87,1,71
858,88,1,55
858,89,1,79
858,90,1,80
858,91,1,60
858,92,1,75
858,93,1,75
858,94,1,84
858,95,1,63
858,96,1,94
858,97,1,70
858,98,1,77
858,99,1,78
792,0,1,93
792,1,1,104
792,2,1,102
792,3,1,103
792,4,1,117
792,5,1,119
792,6,1,112
792,7,1,95
792,8,1,107
792,9,1,106
792,10,1,92
792,11,1,110
792,12,1,119
792,13,1,100
792,14,1,99
792,15,1,94
792,16,1,103
792,17,1,107
792,18,1,89
792,19,1,97
792,20,1,120
792,21,1,98
792,22,1,101
792,23,1,119
792,24,1,117
792,25,1,99
792,26,1,100
792,27,1,102
792,28,1,107
792,29,1,94
792,30,1,110
792,31,1,103
792,32,1,112
792,33,1,97
792,34,1,114
792,35,1,102
792,36,1,106
792,37,1,103
792,38,1,115
792,39,1,106
792,40,1,97
792,41,1,94
792,42,1,94
792,43,1,108
792,44,1,109
792,45,1,99
792,46,1,92
792,47,1,84
792,48,1,118
792,49,1,115
792,50,1,100
792,51,1,110
792,52,1,105
792,53,1,101
792,54,1,116
792,55,1,105
792,56,1,110
792,57,1,100
792,58,1,104
792,59,1,119
792,60,1,99
792,61,1,87
792,62,1,111
792,63,1,92
792,64,1,114
792,65,1,93
792,66,1,109
792,67,1,94
792,68,1,108
792,69,1,97
792,70,1,95
792,71,1,104
792,72,1,99
792,73,1,111
792,74,1,94
792,75,1,103
792,76,1,107
792,77,1,105
792,78,1,97
792,79,1,119
792,80,1,114
792,81,1,103
792,82,1,103
792,83,1,109
792,84,1,117
792,85,1,102
792,86,1,99
792,87,1,90
792,88,1,96
792,89,1,96
792,90,1,90
792,91,1,104
792,92,1,104
792,93,1,102
792,94,1,112
792,95,1,114
792,96,1,112
792,97,1,128
792,98,1,109
792,99,1,119
726,0,1,138
726,1,1,131
726,2,1,141
726,3,1,121
726,4,1,123
726,5,1,143
726,6,1,130
726,7,1,131
726,8,1,132
726,9,1,130
726,10,1,130
726,11,1,140
726,12,1,123
726,13,1,138
726,14,1,140
726,15,1,131
726,16,1,120
726,17,1,139
726,18,1,131
726,19,1,119
726,20,1,135
726,21,1,153
726,22,1,128
726,23,1,125
726,24,1,143
726,25,1,143
726,26,1,149
726,27,1,131
726,28,1,129
726,29,1,142
726,30,1,141
726,31,1,131
726,32,1,124
726,33,1,142
726,34,1,125
726,35,1,125
726,36,1,132
726,37,1,123
726,38,1,128
726,39,1,143
726,40,1,122
726,41,1,137
726,42,1,144
726,43,1,139
726,44,1,127
726,45,1,121
726,46,1,147
726,47,1,139
726,48,1,131
726,49,1,139
726,50,1,132
726,51,1,130
726,52,1,137
726,53,1,148
726,54,1,124
726,55,1,147
726,56,1,139
726,57,1,132
726,58,1,140
726,59,1,162
726,60,1,126
726,61,1,121
726,62,1,140
726,63,1,131
726,64,1,146
726,65,1,134
726,66,1,129
726,67,1,133
726,68,1,146
726,69,1,121
726,70,1,134
726,71,1,132
726,72,1,138
726,73,1,136
726,74,1,132
726,75,1,145
726,76,1,140
726,77,1,137
726,78,1,141
726,79,1,135
726,80,1,146
726,81,1,128
726,82,1,137
726,83,1,136
726,84,1,148
726,85,1,126
726,86,1,135
726,87,1,138
726,88,1,136
726,89,1,115
726,90,1,146
726,91,1,114
726,92,1,154
726,93,1,133
726,94,1,127
726,95,1,125
726,96,1,123
726,97,1,123
726,98,1,129
726,99,1,146
660,0,1,147
660,1,1,147
660,2,1,166
660,3,1,163
660,4,1,165
660,5,1,161
660,6,1,167
660,7,1,147
660,8,1,163
660,9,1,171
660,10,1,149
660,11,1,155
660,12,1,171
660,13,1,160
660,14,1,156
660,15,1,151
660,16,1,179
660,17,1,169
660,18,1,146
660,19,1,147
660,20,1,155
660,21,1,175
660,22,1,164
660,23,1,185
660,24,1,155
660,25,1,169
660,26,1,159
660,27,1,166
660,28,1,164
660,29,1,164
660,30,1,146
660,31,1,158
660,32,1,159
660,33,1,163
660,34,1,166
660,35,1,157
660,36,1,174
660,37,1,147
660,38,1,166
660,39,1,166
660,40,1,156
660,41,1,152
660,42,1,149
660,43,1,169
660,44,1,163
660,45,1,161
660,46,1,170
660,47,1,156
660,48,1,165
660,49,1,171
660,50,1,148
660,51,1,163
660,52,1,166
660,53,1,150
660,54,1,173
660,55,1,164
660,56,1,155
660,57,1,157
660,58,1,160
660,59,1,169
660,60,1,168
660,61,1,149
660,62,1,176
660,63,1,157
660,64,1,160
660,65,1,176
660,66,1,160
660,67,1,154
660,68,1,171
660,69,1,156
660,70,1,161
660,71,1,147
660,72,1,180
660,73,1,148
660,74,1,162
660,75,1,149
660,76,1,151
660,77,1,150
660,78,1,175
660,79,1,147
660,80,1,156
660,81,1,152
660,82,1,161
660,83,1,152
660,84,1,173
660,85,1,164
660,86,1,150
660,87,1,158
660,88,1,145
660,89,1,161
660,90,1,162
660,91,1,144
660,92,1,156
660,93,1,173
660,94,1,168
660,95,1,181
660,96,1,173
660,97,1,153
660,98,1,165
660,99,1,154
594,0,1,167
594,1,1,176
594,2,1,182
594,3,1,188
594,4,1,188
594,5,1,175
594,6,1,180
594,7,1,199
594,8,1,174
594,9,1,188
594,10,1,181
594,11,1,174
594,12,1,179
594,13,1,199
594,14,1,182
594,15,1,191
594,16,1,178
594,17,1,183
594,18,1,192
594,19,1,178
594,20,1,204
594,21,1,183
594,22,1,155
594,23,1,201
594,24,1,187
594,25,1,179
594,26,1,173
594,27,1,171
594,28,1,186
594,29,1,182
594,30,1,176
594,31,1,184
594,32,1,185
594,33,1,179
594,34,1,186
594,35,1,177
594,36,1,174
594,37,1,191
594,38,1,167
594,39,1,186
594,40,1,183
594,41,1,173
594,42,1,164
594,43,1,187
594,44,1,187
594,45,1,173
594,46,1,162
594,47,1,181
594,48,1,186
594,49,1,173
594,50,1,171
594,51,1,170
594,52,1,181
594,53,1,188
594,54,1,191
594,55,1,170
594,56,1,189
594,57,1,194
594,58,1,182
594,59,1,193
594,60,1,171
594,61,1,175
594,62,1,162
594,63,1,174
594,64,1,159
594,65,1,177
594,66,1,182
594,67,1,186
594,68,1,172
594,69,1,189
594,70,1,174
594,71,1,164
594,72,1,181
594,73,1,178
594,74,1,181
594,75,1,184
594,76,1,163
594,77,1,189
594,78,1,195
594,79,1,177
594,80,1,164
594,81,1,181
594,82,1,165
594,83,1,183
594,84,1,197
594,85,1,161
594,86,1,181
594,87,1,191
594,88,1,193
594,89,1,172
594,90,1,195
594,91,1,196
594,92,1,180
594,93,1,181
594,94,1,179
594,95,1,171
594,96,1,177
594,97,1,184
594,98,1,192
594,99,1,196
528,0,1,185
528,1,1,202
528,2,1,208
528,3,1,217
528,4,1,186
528,5,1,199
528,6,1,187
528,7,1,195
528,8,1,194
528,9,1,194
528,10,1,206
528,11,1,196
528,12,1,203
528,13,1,196
528,14,1,198
528,15,1,209
528,16,1,182
528,17,1,199
528,18,1,199
528,19,1,207
528,20,1,200
528,21,1,210
528,22,1,213
528,23,1,190
528,24,1,199
528,25,1,196
528,26,1,206
528,27,1,221
