NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1452,0,38,23,14.81964
1452,0,39,23,14.74601
1452,0,40,23,14.62069
1452,0,41,24,15.20722
1452,0,42,23,14.56635
1452,0,43,21,14.94712
1452,0,44,21,15.31877
1452,0,45,23,14.94913
1452,0,46,24,15.5445
1452,0,47,23,14.88614
1452,0,48,21,15.42613
1452,0,49,23,14.82591
1452,0,50,23,14.71519
1452,0,51,21,14.77041
1452,0,52,23,14.61376
1452,0,53,21,15.98093
1452,0,54,24,15.65554
1452,0,55,23,14.93521
1452,0,56,23,14.97638
1452,0,57,21,15.26855
1452,0,58,21,15.37427
1452,0,59,23,14.88673
1452,0,60,23,14.84138
1452,1,1,24,15.56811
1452,1,2,21,14.50392
1452,1,3,23,14.93632
1452,1,4,21,14.56691
1452,1,5,22,15.22719
1452,1,6,21,14.69909
1452,1,7,21,14.78887
1452,1,8,1,3.402823E+38
1452,1,9,21,15.13432
1452,1,10,21,15.22305
1452,1,11,21,15.56763
1452,1,12,21,15.48453
1452,1,13,21,16.16626
1452,1,14,21,14.72514
1452,1,15,21,14.66946
1452,1,16,20,14.63946
1452,1,17,23,14.76896
1452,1,18,21,15.17836
1452,1,19,22,15.34152
1452,1,20,21,15.03349
1452,1,21,21,15.53071
1452,1,22,21,15.91532
1452,1,23,21,16.09451
1452,1,24,21,14.66483
1452,1,25,21,14.8737
1452,1,26,23,14.73296
1452,1,27,22,15.22303
1452,1,28,23,14.68745
1452,1,29,23,14.74243
1452,1,30,22,15.57253
1452,1,31,21,15.28047
1452,1,32,21,15.8779
1452,1,33,21,15.94645
1452,1,34,21,15.22064
1452,1,35,21,15.58056
1452,1,36,21,15.67664
1452,1,37,22,15.94919
1452,1,38,21,14.93749
1452,1,39,21,15.43227
1452,1,40,23,14.71191
1452,1,41,23,14.60964
1452,1,42,23,14.61907
1452,1,43,23,14.51759
1452,1,44,22,15.50925
1452,1,45,21,15.19334
1452,1,46,21,15.78903
1452,1,47,22,15.49806
1452,1,48,23,15.00041
1452,1,49,24,15.55856
1452,1,50,23,14.86628
1452,1,51,23,14.82022
1452,1,52,23,14.79142
1452,1,53,23,14.68244
1452,1,54,23,14.77221
1452,1,55,23,14.59937
1452,1,56,23,14.5867
1452,1,57,23,14.59198
1452,1,58,23,14.48172
1452,1,59,23,14.516
1452,1,60,23,14.5381
1452,2,1,22,15.04505
1452,2,2,23,14.51948
1452,2,3,23,14.53992
1452,2,4,21,14.50436
1452,2,5,23,14.51518
1452,2,6,21,14.50641
1452,2,7,21,14.49493
1452,2,8,23,14.52719
1452,2,9,21,14.52884
1452,2,10,23,14.56501
1452,2,11,21,14.5814
1452,2,12,21,14.98859
1452,2,13,23,14.62129
1452,2,14,23,14.7059
1452,2,15,24,15.34236
1452,2,16,21,14.58283
1452,2,17,23,14.92876
1452,2,18,21,14.89332
1452,2,19,23,14.98242
1452,2,20,21,15.40454
1452,2,21,21,15.76239
1452,2,22,23,14.9874
1452,2,23,21,15.32754
1452,2,24,21,15.68753
1452,2,25,23,14.83415
1452,2,26,24,15.45414
1452,2,27,23,14.86948
1452,2,28,22,15.59966
1452,2,29,21,15.27385
1452,2,30,25,15.88234
1452,2,31,25,15.85334
1452,2,32,21,15.80496
1452,2,33,25,15.85565
1452,2,34,25,15.91579
1452,2,35,23,15.41373
1452,2,36,22,15.75608
1452,2,37,23,15.29366
1452,2,38,23,15.30788
1452,2,39,23,14.98233
1452,2,40,23,15.19655
1452,2,41,24,15.39514
1452,2,42,23,14.70302
1452,2,43,24,15.2933
1452,2,44,23,14.57183
1452,2,45,21,15.07601
1452,2,46,23,14.58271
1452,2,47,23,14.54786
1452,2,48,23,14.61087
1452,2,49,23,14.53387
1452,2,50,21,15.05515
1452,2,51,23,14.52487
1452,2,52,23,14.53834
1452,2,53,23,14.54624
1452,2,54,23,14.49399
1452,2,55,21,14.576
1452,2,56,23,14.48331
1452,2,57,24,15.10618
1452,2,58,23,14.53616
1452,2,59,23,14.48682
1452,2,60,24,15.11826
1452,3,1,21,14.79014
1452,3,2,23,15.57541
1452,3,3,23,14.60535
1452,3,4,23,14.60267
1452,3,5,23,14.57702
1452,3,6,23,14.72036
1452,3,7,23,14.69849
1452,3,8,21,14.73059
1452,3,9,22,15.08455
1452,3,10,23,14.84343
1452,3,11,23,14.94986
1452,3,12,21,14.98395
1452,3,13,21,14.70065
1452,3,14,20,14.77895
1452,3,15,21,14.72554
1452,3,16,21,15.16698
1452,3,17,20,14.87516
1452,3,18,21,14.86265
1452,3,19,23,14.64365
1452,3,20,24,15.4471
1452,3,21,23,14.58657
1452,3,22,24,15.18797
1452,3,23,23,14.71616
1452,3,24,23,14.57841
1452,3,25,21,14.98979
1452,3,26,23,14.57421
1452,3,27,23,14.62797
1452,3,28,24,15.15539
1452,3,29,23,14.53662
1452,3,30,24,15.14718
1452,3,31,23,14.56721
1452,3,32,23,14.61868
1452,3,33,24,15.24988
1452,3,34,23,14.67992
1452,3,35,23,14.8068
1452,3,36,23,14.83014
1452,3,37,23,14.84885
1452,3,38,21,15.28275
1452,3,39,21,14.82219
1452,3,40,21,15.15762
1452,3,41,23,14.6852
1452,3,42,23,14.52885
1452,3,43,24,15.14665
1452,3,44,23,14.52793
1452,3,45,21,15.05479
1452,3,46,23,14.62605
1452,3,47,23,14.56399
1452,3,48,23,14.65013
1452,3,49,23,14.52656
1452,3,50,21,15.05526
1452,3,51,23,14.54222
1452,3,52,23,14.53849
1452,3,53,23,14.58263
1452,3,54,23,14.51371
1452,3,55,24,15.16189
1452,3,56,23,14.6319
1452,3,57,23,14.64803
1452,3,58,21,14.54762
1452,3,59,23,14.49985
1452,3,60,23,14.60343
1452,4,1,23,14.69287
1452,4,2,23,14.53043
1452,4,3,23,14.55765
1452,4,4,23,14.57526
1452,4,5,23,14.51581
1452,4,6,23,14.67408
1452,4,7,23,14.57203
1452,4,8,21,14.52348
1452,4,9,20,14.85702
1452,4,10,21,14.62627
1452,4,11,21,14.53779
1452,4,12,21,14.82809
1452,4,13,21,14.73862
1452,4,14,21,14.56944
1452,4,15,23,14.75035
1452,4,16,21,14.60953
1452,4,17,21,15.03331
1452,4,18,21,14.53702
1452,4,19,23,14.60629
1452,4,20,21,14.92542
1452,4,21,23,14.58394
1452,4,22,23,14.61127
1452,4,23,21,15.13155
1452,4,24,23,14.57992
1452,4,25,23,14.70619
1452,4,26,21,15.27207
1452,4,27,23,14.71014
1452,4,28,24,15.3277
1452,4,29,23,14.76854
1452,4,30,23,14.87389
1452,4,31,21,15.39959
1452,4,32,23,14.93583
1452,4,33,24,15.6262
1452,4,34,21,15.85651
1452,4,35,23,14.60509
1452,4,36,24,15.27177
1452,4,37,23,14.71095
1452,4,38,23,14.79887
1452,4,39,23,14.89863
1452,4,40,23,14.8568
1452,4,41,24,15.56709
1452,4,42,23,15.0486
1452,4,43,21,14.88704
1452,4,44,22,15.14381
1452,4,45,21,14.82569
1452,4,46,21,14.91155
1452,4,47,21,14.65014
1452,4,48,21,14.85635
1452,4,49,22,15.13519
1452,4,50,23,14.56248
1452,4,51,23,14.51076
1452,4,52,21,15.08792
1452,4,53,23,14.50859
1452,4,54,23,14.52943
1452,4,55,23,14.54723
1452,4,56,23,14.47685
1452,4,57,24,15.0933
1452,4,58,23,14.49581
1452,4,59,23,14.47584
1452,4,60,23,14.5664
1386,0,1,21,15.19992
1386,0,2,23,15.28512
1386,0,3,22,15.56918
1386,0,4,21,14.75295
1386,0,5,22,15.08366
1386,0,6,21,15.18479
1386,0,7,21,15.49848
1386,0,8,20,14.85459
1386,0,9,23,17.5896
1386,0,10,21,17.31161
1386,0,11,22,17.36704
1386,0,12,21,15.79135
1386,0,13,21,14.61462
1386,0,14,21,14.87328
1386,0,15,21,15.22444
1386,0,16,22,15.50813
1386,0,17,21,14.88487
1386,0,18,21,15.70068
1386,0,19,22,15.09929
1386,0,20,21,16.10709
1386,0,21,21,16.06172
1386,0,22,22,16.12304
1386,0,23,21,15.47589
1386,0,24,22,15.72229
1386,0,25,26,16.48948
1386,0,26,23,15.54237
1386,0,27,25,15.8762
1386,0,28,24,17.23415
1386,0,29,23,17.29068
1386,0,30,21,16.66724
1386,0,31,21,15.52616
1386,0,32,21,15.61786
1386,0,33,22,15.87573
1386,0,34,21,15.48941
1386,0,35,21,15.38883
1386,0,36,21,14.94778
1386,0,37,23,14.753
1386,0,38,20,15.52724
1386,0,39,22,15.5013
1386,0,40,23,15.11788
1386,0,41,25,15.90636
1386,0,42,23,15.22319
1386,0,43,23,15.23029
1386,0,44,24,15.97401
1386,0,45,23,15.53612
1386,0,46,25,16.23352
1386,0,47,24,15.97771
1386,0,48,23,14.63369
1386,0,49,23,14.61774
1386,0,50,24,15.25084
1386,0,51,23,14.68419
1386,0,52,23,14.75389
1386,0,53,23,14.83564
1386,0,54,21,15.58101
1386,0,55,21,15.66371
1386,0,56,21,15.14746
1386,0,57,23,14.97566
1386,0,58,23,14.95002
1386,0,59,23,14.74669
1386,0,60,23,14.7143
1386,1,1,21,14.87655
1386,1,2,21,14.64437
1386,1,3,21,15.58191
1386,1,4,24,15.6228
1386,1,5,21,14.50916
1386,1,6,22,15.35169
1386,1,7,21,14.54762
1386,1,8,24,15.36308
1386,1,9,23,14.72777
1386,1,10,21,14.54707
1386,1,11,21,14.91834
1386,1,12,23,14.68435
1386,1,13,21,14.66895
1386,1,14,20,14.86863
1386,1,15,23,14.78018
1386,1,16,23,14.86845
1386,1,17,24,15.52729
1386,1,18,23,14.97599
1386,1,19,22,15.63067
1386,1,20,22,15.90605
1386,1,21,23,14.58483
1386,1,22,23,14.65668
1386,1,23,24,15.25526
1386,1,24,23,14.63291
1386,1,25,21,14.87343
1386,1,26,21,15.18927
1386,1,27,21,14.93791
1386,1,28,20,15.03354
1386,1,29,23,15.15134
1386,1,30,23,15.20028
1386,1,31,25,16.24253
1386,1,32,24,16.46955
1386,1,33,21,15.75676
