NumOfSatsInConstellation,RepetitionNumber,SampleNumber,NumOfComponents
528,9,1,195
528,10,1,219
528,11,1,203
528,12,1,173
528,13,1,200
528,14,1,199
528,15,1,212
528,16,1,186
528,17,1,204
528,18,1,186
528,19,1,216
528,20,1,193
528,21,1,201
528,22,1,202
528,23,1,193
528,24,1,209
528,25,1,181
528,26,1,214
528,27,1,196
528,28,1,198
528,29,1,204
528,30,1,195
528,31,1,195
528,32,1,189
528,33,1,197
528,34,1,205
528,35,1,188
528,36,1,199
528,37,1,208
528,38,1,202
528,39,1,206
528,40,1,206
528,41,1,201
528,42,1,195
528,43,1,179
528,44,1,212
528,45,1,176
528,46,1,206
528,47,1,175
528,48,1,189
528,49,1,196
528,50,1,202
528,51,1,183
528,52,1,191
528,53,1,194
528,54,1,202
528,55,1,190
528,56,1,193
528,57,1,208
528,58,1,199
528,59,1,188
528,60,1,196
528,61,1,202
528,62,1,207
528,63,1,202
528,64,1,189
528,65,1,213
528,66,1,194
528,67,1,197
528,68,1,183
528,69,1,200
528,70,1,187
528,71,1,191
528,72,1,182
528,73,1,213
528,74,1,209
528,75,1,219
528,76,1,182
528,77,1,195
528,78,1,191
528,79,1,193
528,80,1,204
528,81,1,174
528,82,1,199
528,83,1,183
528,84,1,190
528,85,1,200
528,86,1,194
528,87,1,197
528,88,1,200
528,89,1,211
528,90,1,176
528,91,1,189
528,92,1,198
528,93,1,198
528,94,1,197
528,95,1,202
528,96,1,208
528,97,1,198
528,98,1,196
528,99,1,198
462,0,1,211
462,1,1,192
462,2,1,195
462,3,1,209
462,4,1,199
462,5,1,206
462,6,1,197
462,7,1,188
462,8,1,208
462,9,1,199
462,10,1,186
462,11,1,215
462,12,1,193
462,13,1,203
462,14,1,201
462,15,1,206
462,16,1,213
462,17,1,204
462,18,1,196
462,19,1,192
462,20,1,190
462,21,1,199
462,22,1,203
462,23,1,199
462,24,1,189
462,25,1,196
462,26,1,212
462,27,1,204
462,28,1,188
462,29,1,204
462,30,1,218
462,31,1,200
462,32,1,190
462,33,1,190
462,34,1,206
462,35,1,199
462,36,1,193
462,37,1,192
462,38,1,207
462,39,1,207
462,40,1,187
462,41,1,194
462,42,1,208
462,43,1,218
462,44,1,200
462,45,1,213
462,46,1,209
462,47,1,209
462,48,1,205
462,49,1,204
462,50,1,184
462,51,1,206
462,52,1,185
462,53,1,189
462,54,1,205
462,55,1,208
462,56,1,196
462,57,1,192
462,58,1,194
462,59,1,199
462,60,1,200
462,61,1,183
462,62,1,219
462,63,1,209
462,64,1,223
462,65,1,202
462,66,1,195
462,67,1,204
462,68,1,199
462,69,1,194
462,70,1,213
462,71,1,211
462,72,1,211
462,73,1,202
462,74,1,212
462,75,1,206
462,76,1,208
462,77,1,213
462,78,1,192
462,79,1,209
462,80,1,201
462,81,1,202
462,82,1,197
462,83,1,195
462,84,1,201
462,85,1,190
462,86,1,199
462,87,1,188
462,88,1,210
462,89,1,211
462,90,1,199
462,91,1,190
462,92,1,190
462,93,1,200
462,94,1,219
462,95,1,181
462,96,1,215
462,97,1,201
462,98,1,212
462,99,1,209
396,0,1,197
396,1,1,216
396,2,1,200
396,3,1,224
396,4,1,210
396,5,1,201
396,6,1,214
396,7,1,210
396,8,1,195
396,9,1,195
396,10,1,208
396,11,1,198
396,12,1,212
396,13,1,208
396,14,1,218
396,15,1,197
396,16,1,194
396,17,1,217
396,18,1,191
396,19,1,195
396,20,1,202
396,21,1,224
396,22,1,179
396,23,1,195
396,24,1,191
396,25,1,207
396,26,1,211
396,27,1,210
396,28,1,200
396,29,1,200
396,30,1,200
396,31,1,204
396,32,1,193
396,33,1,219
396,34,1,206
396,35,1,199
396,36,1,203
396,37,1,191
396,38,1,193
396,39,1,213
396,40,1,194
396,41,1,191
396,42,1,198
396,43,1,196
396,44,1,209
396,45,1,223
396,46,1,201
396,47,1,207
396,48,1,204
396,49,1,207
396,50,1,216
396,51,1,219
396,52,1,197
396,53,1,209
396,54,1,204
396,55,1,204
396,56,1,193
396,57,1,218
396,58,1,207
396,59,1,209
396,60,1,207
396,61,1,208
396,62,1,208
396,63,1,207
396,64,1,176
396,65,1,194
396,66,1,195
396,67,1,204
396,68,1,199
396,69,1,209
396,70,1,208
396,71,1,211
396,72,1,196
396,73,1,215
396,74,1,207
396,75,1,201
396,76,1,199
396,77,1,194
396,78,1,211
396,79,1,213
396,80,1,192
396,81,1,204
396,82,1,203
396,83,1,214
396,84,1,198
396,85,1,211
396,86,1,205
396,87,1,207
396,88,1,208
396,89,1,200
396,90,1,187
396,91,1,206
396,92,1,205
396,93,1,202
396,94,1,207
396,95,1,221
396,96,1,195
396,97,1,203
396,98,1,198
396,99,1,201
330,0,1,196
330,1,1,190
330,2,1,191
330,3,1,188
330,4,1,190
330,5,1,197
330,6,1,199
330,7,1,196
330,8,1,201
330,9,1,185
330,10,1,190
330,11,1,189
330,12,1,203
330,13,1,197
330,14,1,209
330,15,1,186
330,16,1,194
330,17,1,200
330,18,1,191
330,19,1,197
330,20,1,213
330,21,1,190
330,22,1,200
330,23,1,205
330,24,1,179
330,25,1,200
330,26,1,198
330,27,1,207
330,28,1,191
330,29,1,201
330,30,1,192
330,31,1,178
330,32,1,191
330,33,1,193
330,34,1,201
330,35,1,201
330,36,1,192
330,37,1,185
330,38,1,196
330,39,1,197
330,40,1,200
330,41,1,184
330,42,1,181
330,43,1,189
330,44,1,190
330,45,1,197
330,46,1,194
330,47,1,194
330,48,1,185
330,49,1,195
330,50,1,204
330,51,1,209
330,52,1,188
330,53,1,197
330,54,1,191
330,55,1,192
330,56,1,198
330,57,1,208
330,58,1,198
330,59,1,197
330,60,1,211
330,61,1,187
330,62,1,173
330,63,1,192
330,64,1,193
330,65,1,204
330,66,1,188
330,67,1,196
330,68,1,206
330,69,1,204
330,70,1,198
330,71,1,215
330,72,1,205
330,73,1,198
330,74,1,200
330,75,1,176
330,76,1,194
330,77,1,196
330,78,1,205
330,79,1,211
330,80,1,196
330,81,1,207
330,82,1,190
330,83,1,183
330,84,1,197
330,85,1,197
330,86,1,196
330,87,1,199
330,88,1,192
330,89,1,192
330,90,1,207
330,91,1,202
330,92,1,182
330,93,1,207
330,94,1,208
330,95,1,198
330,96,1,179
330,97,1,188
330,98,1,194
330,99,1,199
264,0,1,168
264,1,1,182
264,2,1,183
264,3,1,177
264,4,1,167
264,5,1,167
264,6,1,184
264,7,1,188
264,8,1,184
264,9,1,173
264,10,1,170
264,11,1,172
264,12,1,180
264,13,1,185
264,14,1,169
264,15,1,175
264,16,1,178
264,17,1,166
264,18,1,187
264,19,1,175
264,20,1,172
264,21,1,174
264,22,1,200
264,23,1,167
264,24,1,183
264,25,1,188
264,26,1,190
264,27,1,175
264,28,1,166
264,29,1,179
264,30,1,175
264,31,1,169
264,32,1,178
264,33,1,176
264,34,1,177
264,35,1,177
264,36,1,168
264,37,1,174
264,38,1,160
264,39,1,166
264,40,1,171
264,41,1,167
264,42,1,177
264,43,1,171
264,44,1,180
264,45,1,173
264,46,1,179
264,47,1,171
264,48,1,170
264,49,1,188
264,50,1,169
264,51,1,175
264,52,1,167
264,53,1,167
264,54,1,173
264,55,1,180
264,56,1,192
264,57,1,181
264,58,1,185
264,59,1,183
264,60,1,182
264,61,1,175
264,62,1,170
264,63,1,175
264,64,1,186
264,65,1,167
264,66,1,180
264,67,1,180
264,68,1,169
264,69,1,176
264,70,1,174
264,71,1,191
264,72,1,179
264,73,1,184
264,74,1,188
264,75,1,181
264,76,1,175
264,77,1,178
264,78,1,183
264,79,1,173
264,80,1,173
264,81,1,184
264,82,1,182
264,83,1,190
264,84,1,179
264,85,1,172
264,86,1,187
264,87,1,183
264,88,1,171
264,89,1,175
264,90,1,182
264,91,1,188
264,92,1,177
264,93,1,172
264,94,1,186
264,95,1,178
264,96,1,178
264,97,1,189
264,98,1,163
264,99,1,181
198,0,1,138
198,1,1,154
198,2,1,150
198,3,1,145
198,4,1,146
198,5,1,147
198,6,1,151
198,7,1,151
198,8,1,150
198,9,1,150
198,10,1,149
198,11,1,155
198,12,1,155
198,13,1,151
198,14,1,158
198,15,1,150
198,16,1,148
198,17,1,146
198,18,1,153
198,19,1,148
198,20,1,154
198,21,1,152
198,22,1,154
198,23,1,154
198,24,1,147
198,25,1,152
198,26,1,149
198,27,1,142
198,28,1,157
198,29,1,143
198,30,1,143
198,31,1,144
198,32,1,146
198,33,1,145
198,34,1,148
198,35,1,153
198,36,1,155
198,37,1,146
198,38,1,149
198,39,1,140
198,40,1,157
198,41,1,155
198,42,1,141
198,43,1,152
198,44,1,146
198,45,1,145
198,46,1,152
198,47,1,140
198,48,1,145
198,49,1,161
198,50,1,153
198,51,1,156
198,52,1,159
198,53,1,158
198,54,1,151
198,55,1,142
198,56,1,145
198,57,1,151
198,58,1,139
198,59,1,143
198,60,1,160
198,61,1,149
198,62,1,151
198,63,1,146
198,64,1,140
198,65,1,146
198,66,1,136
198,67,1,144
198,68,1,140
198,69,1,148
198,70,1,143
198,71,1,148
198,72,1,145
198,73,1,157
198,74,1,158
198,75,1,153
198,76,1,143
198,77,1,150
198,78,1,148
198,79,1,153
198,80,1,159
198,81,1,157
198,82,1,149
198,83,1,144
198,84,1,149
198,85,1,153
198,86,1,144
198,87,1,159
198,88,1,154
198,89,1,142
198,90,1,148
198,91,1,138
198,92,1,148
198,93,1,150
198,94,1,143
198,95,1,138
198,96,1,151
198,97,1,145
198,98,1,157
198,99,1,135
132,0,1,111
132,1,1,112
132,2,1,107
132,3,1,107
132,4,1,111
132,5,1,112
132,6,1,111
132,7,1,104
132,8,1,111
132,9,1,110
132,10,1,111
132,11,1,114
132,12,1,110
132,13,1,114
132,14,1,107
132,15,1,106
132,16,1,109
132,17,1,103
132,18,1,113
132,19,1,109
132,20,1,108
132,21,1,115
132,22,1,117
132,23,1,111
132,24,1,110
132,25,1,110
132,26,1,108
132,27,1,117
132,28,1,108
132,29,1,111
132,30,1,111
132,31,1,117
132,32,1,112
132,33,1,110
132,34,1,113
132,35,1,108
132,36,1,105
132,37,1,114
132,38,1,111
132,39,1,110
132,40,1,112
132,41,1,112
132,42,1,111
132,43,1,112
132,44,1,111
132,45,1,109
132,46,1,107
132,47,1,110
132,48,1,115
132,49,1,106
132,50,1,111
132,51,1,103
132,52,1,112
132,53,1,109
132,54,1,104
132,55,1,110
132,56,1,103
132,57,1,110
132,58,1,122
132,59,1,112
132,60,1,112
132,61,1,115
132,62,1,119
132,63,1,110
132,64,1,105
132,65,1,107
132,66,1,113
132,67,1,111
132,68,1,115
132,69,1,114
132,70,1,101
132,71,1,107
132,72,1,111
132,73,1,107
132,74,1,108
132,75,1,109
132,76,1,109
132,77,1,111
132,78,1,109
132,79,1,109
132,80,1,114
132,81,1,107
132,82,1,110
132,83,1,106
132,84,1,104
132,85,1,107
132,86,1,108
132,87,1,106
132,88,1,114
132,89,1,111
132,90,1,110
132,91,1,114
132,92,1,115
132,93,1,106
132,94,1,104
132,95,1,116
132,96,1,118
132,97,1,113
132,98,1,116
132,99,1,110
66,0,1,63
66,1,1,62
66,2,1,60
66,3,1,57
66,4,1,60
66,5,1,60
66,6,1,62
66,7,1,59
66,8,1,62
66,9,1,61
66,10,1,59
66,11,1,62
66,12,1,62
66,13,1,61
66,14,1,60
66,15,1,61
66,16,1,57
66,17,1,61
66,18,1,61
66,19,1,65
66,20,1,63
66,21,1,61
66,22,1,63
66,23,1,63
66,24,1,63
66,25,1,57
66,26,1,60
66,27,1,61
66,28,1,58
66,29,1,61
66,30,1,63
66,31,1,61
66,32,1,63
66,33,1,62
66,34,1,57
66,35,1,60
66,36,1,63
66,37,1,58
66,38,1,61
66,39,1,61
66,40,1,60
66,41,1,63
66,42,1,58
66,43,1,63
66,44,1,63
66,45,1,62
66,46,1,60
66,47,1,57
66,48,1,59
66,49,1,59
66,50,1,61
66,51,1,62
66,52,1,61
66,53,1,59
66,54,1,60
66,55,1,63
66,56,1,59
66,57,1,61
66,58,1,64
66,59,1,63
66,60,1,61
66,61,1,60
66,62,1,60
66,63,1,59
66,64,1,62
66,65,1,60
66,66,1,60
66,67,1,60
66,68,1,65
66,69,1,57
66,70,1,64
66,71,1,63
66,72,1,59
66,73,1,61
66,74,1,62
66,75,1,63
66,76,1,58
66,77,1,55
66,78,1,62
66,79,1,61
66,80,1,61
66,81,1,62
66,82,1,61
66,83,1,60
66,84,1,58
66,85,1,60
66,86,1,62
66,87,1,57
66,88,1,62
66,89,1,60
66,90,1,59
66,91,1,59
66,92,1,64
66,93,1,58
66,94,1,58
66,95,1,62
66,96,1,65
66,97,1,60
66,98,1,58
66,99,1,63
0,0,1,0
0,1,1,0
0,2,1,0
0,3,1,0
0,4,1,0
0,5,1,0
0,6,1,0
0,7,1,0
0,8,1,0
0,9,1,0
0,10,1,0
0,11,1,0
0,12,1,0
0,13,1,0
0,14,1,0
0,15,1,0
0,16,1,0
0,17,1,0
0,18,1,0
0,19,1,0
0,20,1,0
0,21,1,0
0,22,1,0
0,23,1,0
0,24,1,0
0,25,1,0
0,26,1,0
0,27,1,0
0,28,1,0
0,29,1,0
0,30,1,0
0,31,1,0
0,32,1,0
0,33,1,0
0,34,1,0
0,35,1,0
0,36,1,0
0,37,1,0
0,38,1,0
0,39,1,0
0,40,1,0
0,41,1,0
0,42,1,0
0,43,1,0
0,44,1,0
0,45,1,0
0,46,1,0
0,47,1,0
0,48,1,0
0,49,1,0
0,50,1,0
0,51,1,0
0,52,1,0
0,53,1,0
0,54,1,0
0,55,1,0
0,56,1,0
0,57,1,0
0,58,1,0
0,59,1,0
0,60,1,0
0,61,1,0
0,62,1,0
0,63,1,0
0,64,1,0
0,65,1,0
0,66,1,0
0,67,1,0
0,68,1,0
0,69,1,0
0,70,1,0
0,71,1,0
0,72,1,0
0,73,1,0
0,74,1,0
0,75,1,0
0,76,1,0
0,77,1,0
0,78,1,0
0,79,1,0
0,80,1,0
0,81,1,0
0,82,1,0
0,83,1,0
0,84,1,0
0,85,1,0
0,86,1,0
0,87,1,0
0,88,1,0
0,89,1,0
0,90,1,0
0,91,1,0
0,92,1,0
0,93,1,0
0,94,1,0
0,95,1,0
0,96,1,0
0,97,1,0
0,98,1,0
0,99,1,0
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,NumOfComponents
1584,0,1,1
1584,1,1,1
