NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1584,3,3,11,6.673266
1584,3,4,12,7.115009
1584,3,5,9,6.918567
1584,3,6,12,7.124539
1584,3,7,9,6.97501
1584,3,8,12,7.146253
1584,3,9,9,7.036421
1584,3,10,11,6.802752
1584,3,11,9,7.162313
1584,3,12,11,6.703862
1584,3,13,12,7.142174
1584,3,14,10,7.208388
1584,3,15,12,7.12379
1584,3,16,9,7.064843
1584,3,17,12,7.117642
1584,3,18,12,7.153246
1584,3,19,11,6.722977
1584,3,20,12,7.125416
1584,3,21,11,6.679171
1584,3,22,12,7.102187
1584,3,23,11,6.639472
1584,3,24,12,7.075038
1584,3,25,11,6.622309
1584,3,26,12,7.061929
1584,3,27,11,6.619916
1584,3,28,12,7.055363
1584,3,29,12,7.139848
1584,3,30,11,6.657045
1584,3,31,12,7.076977
1584,3,32,11,6.606961
1584,3,33,12,7.036282
1584,3,34,11,6.60302
1584,3,35,12,7.028109
1584,3,36,11,6.61459
1584,3,37,11,6.848096
1584,3,38,12,7.062671
1584,3,39,11,6.627316
1584,3,40,12,7.040029
1584,3,41,11,6.603929
1584,3,42,10,6.885093
1584,3,43,11,6.607394
1584,3,44,10,6.90285
1584,3,45,11,6.606797
1584,3,46,10,6.903849
1584,3,47,11,6.608873
1584,3,48,10,6.906013
1584,3,49,11,6.613842
1584,3,50,10,6.908135
1584,3,51,11,6.61904
1584,3,52,10,6.911995
1584,3,53,11,6.636313
1584,3,54,10,6.918288
1584,3,55,11,6.618554
1584,3,56,10,6.937127
1584,3,57,11,6.626562
1584,3,58,10,6.933847
1584,3,59,11,6.651748
1584,3,60,10,6.948822
1584,4,1,12,7.101325
1584,4,2,9,6.920686
1584,4,3,12,7.119235
1584,4,4,9,6.979748
1584,4,5,11,6.700873
1584,4,6,10,7.112691
1584,4,7,11,6.684447
1584,4,8,12,7.132588
1584,4,9,9,6.943179
1584,4,10,12,7.143488
1584,4,11,9,7.00048
1584,4,12,11,6.798718
1584,4,13,9,7.115314
1584,4,14,11,6.76074
1584,4,15,12,7.150764
1584,4,16,11,6.703241
1584,4,17,12,7.12869
1584,4,18,11,6.654382
1584,4,19,12,7.102408
1584,4,20,12,7.229334
1584,4,21,12,7.099585
1584,4,22,12,7.149323
1584,4,23,11,6.708335
1584,4,24,12,7.122213
1584,4,25,11,6.681946
1584,4,26,12,7.076027
1584,4,27,11,6.620197
1584,4,28,12,7.058495
1584,4,29,11,6.615258
1584,4,30,12,7.046147
1584,4,31,11,6.618781
1584,4,32,11,6.653714
1584,4,33,12,7.077248
1584,4,34,11,6.632616
1584,4,35,12,7.03175
1584,4,36,11,6.601737
1584,4,37,12,7.02086
1584,4,38,11,6.603522
1584,4,39,12,7.018698
1584,4,40,11,6.622912
1584,4,41,11,6.807542
1584,4,42,12,7.040931
1584,4,43,11,6.606416
1584,4,44,10,6.888309
1584,4,45,11,6.606674
1584,4,46,10,6.933657
1584,4,47,11,6.611666
1584,4,48,11,6.784271
1584,4,49,10,6.901242
1584,4,50,11,6.63964
1584,4,51,10,6.906733
1584,4,52,11,6.613915
1584,4,53,10,6.93468
1584,4,54,11,6.610931
1584,4,55,10,6.997509
1584,4,56,11,6.618977
1584,4,57,10,7.040669
1584,4,58,10,6.946815
1584,4,59,11,6.656254
1584,4,60,10,6.959023
1518,0,1,12,7.101325
1518,0,2,9,6.921477
1518,0,3,10,7.12324
1518,0,4,10,7.124035
1518,0,5,9,7.043553
1518,0,6,10,7.208572
1518,0,7,9,6.887078
1518,0,8,10,7.137869
1518,0,9,11,6.923084
1518,0,10,12,7.170108
1518,0,11,9,6.945881
1518,0,12,12,7.161695
1518,0,13,9,7.003611
1518,0,14,12,7.15438
1518,0,15,9,7.118983
1518,0,16,11,6.758584
1518,0,17,12,7.149
1518,0,18,11,6.68619
1518,0,19,12,7.116858
1518,0,20,11,6.653681
1518,0,21,12,7.102267
1518,0,22,11,6.647051
1518,0,23,12,7.093669
1518,0,24,12,7.154572
1518,0,25,11,6.915804
1518,0,26,12,7.082157
1518,0,27,11,6.622282
1518,0,28,12,7.066461
1518,0,29,12,7.107874
1518,0,30,11,6.665178
1518,0,31,12,7.061469
1518,0,32,11,6.608749
1518,0,33,12,7.041733
1518,0,34,12,7.095109
1518,0,35,11,6.648284
1518,0,36,12,7.042181
1518,0,37,11,6.607897
1518,0,38,12,7.024656
1518,0,39,12,7.05408
1518,0,40,11,6.619888
1518,0,41,12,7.020149
1518,0,42,11,6.609039
1518,0,43,11,6.816951
1518,0,44,11,6.621743
1518,0,45,11,6.627346
1518,0,46,10,6.897583
1518,0,47,11,6.608415
1518,0,48,10,6.948149
1518,0,49,11,6.618027
1518,0,50,11,6.635862
1518,0,51,10,6.907831
1518,0,52,11,6.613102
1518,0,53,12,7.033277
1518,0,54,11,6.61848
1518,0,55,11,6.776596
1518,0,56,10,7.062743
1518,0,57,11,6.622763
1518,0,58,12,7.055615
1518,0,59,11,6.625467
1518,0,60,11,6.756415
1518,1,1,11,6.789568
1518,1,2,10,7.072572
1518,1,3,11,6.675001
1518,1,4,12,7.110192
1518,1,5,10,7.100163
1518,1,6,11,6.787201
1518,1,7,9,7.122934
1518,1,8,11,6.693132
1518,1,9,12,7.144485
1518,1,10,12,7.214727
1518,1,11,11,6.769184
1518,1,12,12,7.155545
1518,1,13,11,6.679654
1518,1,14,12,7.178241
1518,1,15,9,7.108947
1518,1,16,11,6.811758
1518,1,17,12,7.210363
1518,1,18,11,7.007916
1518,1,19,12,7.214434
1518,1,20,11,6.905248
1518,1,21,12,7.317197
1518,1,22,9,7.246514
1518,1,23,11,6.766354
1518,1,24,12,7.17868
1518,1,25,11,6.706754
1518,1,26,12,7.129785
1518,1,27,11,6.651488
1518,1,28,12,7.08393
1518,1,29,11,6.629478
1518,1,30,12,7.065379
1518,1,31,11,6.608059
1518,1,32,12,7.032835
1518,1,33,11,6.613238
1518,1,34,11,6.647418
1518,1,35,12,7.070212
1518,1,36,11,6.630864
1518,1,37,12,7.045407
1518,1,38,11,6.604084
1518,1,39,12,7.027863
1518,1,40,11,6.60199
1518,1,41,12,7.01728
1518,1,42,11,6.612377
1518,1,43,11,6.796455
1518,1,44,10,6.887518
1518,1,45,11,6.60713
1518,1,46,10,6.93638
1518,1,47,11,6.615544
1518,1,48,11,6.639296
1518,1,49,12,7.036742
1518,1,50,11,6.610681
1518,1,51,12,7.032441
1518,1,52,11,6.617453
1518,1,53,11,6.653053
1518,1,54,10,6.93385
1518,1,55,11,6.622983
1518,1,56,10,6.991077
1518,1,57,11,6.626192
1518,1,58,11,6.752015
1518,1,59,10,6.97752
1518,1,60,11,6.627123
1518,2,1,11,6.938444
1518,2,2,9,7.036022
1518,2,3,11,6.671561
1518,2,4,10,7.126429
1518,2,5,9,6.926699
1518,2,6,11,7.22325
1518,2,7,12,7.57573
1518,2,8,10,7.176288
1518,2,9,10,7.179487
1518,2,10,9,6.985435
1518,2,11,12,7.335537
1518,2,12,12,7.287645
1518,2,13,11,6.755256
1518,2,14,12,7.18504
1518,2,15,9,7.095706
1518,2,16,12,7.158
1518,2,17,12,7.177692
1518,2,18,11,6.658159
1518,2,19,12,7.0925
1518,2,20,12,7.188138
1518,2,21,12,7.085274
1518,2,22,12,7.125895
1518,2,23,11,6.626087
1518,2,24,12,7.069354
1518,2,25,11,6.618711
1518,2,26,12,7.05369
1518,2,27,12,7.147545
1518,2,28,11,6.898454
1518,2,29,12,7.114469
1518,2,30,11,6.661386
1518,2,31,10,7.445534
1518,2,32,10,7.688844
1518,2,33,10,7.482378
1518,2,34,11,7.024486
1518,2,35,12,7.410956
1518,2,36,11,6.917938
1518,2,37,12,7.304279
1518,2,38,11,6.82094
1518,2,39,12,7.221235
1518,2,40,11,6.738441
1518,2,41,10,6.90012
1518,2,42,11,6.674989
1518,2,43,10,6.962729
1518,2,44,11,6.63451
1518,2,45,11,6.790768
1518,2,46,10,6.949208
1518,2,47,11,6.610736
1518,2,48,10,6.99177
1518,2,49,11,6.61554
1518,2,50,11,6.758377
1518,2,51,12,7.034242
1518,2,52,11,6.610579
1518,2,53,11,6.78317
1518,2,54,10,6.933709
1518,2,55,11,6.623514
1518,2,56,10,6.986587
1518,2,57,11,6.618739
1518,2,58,10,7.065265
1518,2,59,12,7.108448
1518,2,60,11,6.63485
1518,3,1,11,6.792713
1518,3,2,10,7.071444
1518,3,3,11,6.672676
1518,3,4,12,7.110214
1518,3,5,9,6.917057
1518,3,6,11,6.808278
1518,3,7,9,7.083327
1518,3,8,11,6.699988
1518,3,9,12,7.146436
1518,3,10,9,6.979382
1518,3,11,12,7.161167
1518,3,12,12,7.16833
1518,3,13,11,6.780282
1518,3,14,12,7.143631
1518,3,15,11,6.667407
1518,3,16,12,7.114806
1518,3,17,10,7.251317
1518,3,18,12,7.106039
1518,3,19,11,6.645295
1518,3,20,12,7.091506
1518,3,21,11,6.635594
1518,3,22,12,7.082502
1518,3,23,12,7.178814
1518,3,24,12,7.07598
1518,3,25,12,7.11319
1518,3,26,11,6.672108
1518,3,27,12,7.085049
1518,3,28,11,6.623603
1518,3,29,12,7.064882
1518,3,30,11,6.611836
1518,3,31,12,7.044854
1518,3,32,11,6.605303
1518,3,33,12,7.042664
1518,3,34,11,6.603383
1518,3,35,12,7.032667
1518,3,36,12,7.077706
1518,3,37,11,6.604813
1518,3,38,12,7.019586
1518,3,39,11,6.60236
1518,3,40,12,7.022235
1518,3,41,12,7.082653
1518,3,42,11,6.616874
1518,3,43,10,6.898501
1518,3,44,10,7.66538
1518,3,45,10,6.955687
1518,3,46,10,6.893037
1518,3,47,11,6.909963
1518,3,48,10,6.918518
1518,3,49,11,6.799169
1518,3,50,11,6.895602
1518,3,51,10,6.915616
1518,3,52,11,6.675382
1518,3,53,10,6.943719
1518,3,54,11,6.625898
1518,3,55,10,7.044547
1518,3,56,12,7.092682
1518,3,57,11,6.626999
1518,3,58,10,7.005639
1518,3,59,11,6.621061
1518,3,60,10,7.070135
1518,4,1,11,6.792163
1518,4,2,9,6.911605
1518,4,3,12,7.104523
1518,4,4,9,6.96907
1518,4,5,11,6.789028
1518,4,6,12,7.175986
1518,4,7,11,6.773051
1518,4,8,10,7.142454
1518,4,9,11,6.697205
1518,4,10,12,7.144517
1518,4,11,12,7.317581
1518,4,12,12,7.147898
1518,4,13,10,7.173269
1518,4,14,12,7.137154
1518,4,15,9,7.113287
1518,4,16,11,6.757513
1518,4,17,12,7.151889
1518,4,18,11,6.725043
1518,4,19,12,7.126474
1518,4,20,11,6.661494
1518,4,21,12,7.104739
1518,4,22,11,6.678142
1518,4,23,9,7.26987
1518,4,24,10,7.348014
1518,4,25,10,7.370874
1518,4,26,10,7.337211
1518,4,27,10,7.57423
1518,4,28,10,7.392694
1518,4,29,11,7.73566
1518,4,30,12,8.069199
1518,4,31,10,7.414985
1518,4,32,11,7.237446
1518,4,33,12,7.557631
1518,4,34,11,6.953977
1518,4,35,11,6.847839
1518,4,36,12,7.205205
1518,4,37,11,6.613816
1518,4,38,12,7.047224
1518,4,39,11,6.619595
1518,4,40,11,6.817834
1518,4,41,12,7.049045
1518,4,42,11,6.604218
1518,4,43,10,6.921767
1518,4,44,11,6.616559
1518,4,45,11,6.633188
1518,4,46,10,7.02067
1518,4,47,11,6.611338
1518,4,48,12,7.026395
1518,4,49,11,6.614599
1518,4,50,11,6.772692
1518,4,51,10,6.916829
1518,4,52,11,6.61369
1518,4,53,10,6.983582
1518,4,54,11,6.623433
1518,4,55,11,6.657476
1518,4,56,12,7.063331
1518,4,57,11,6.618781
1518,4,58,11,6.773761
1518,4,59,10,6.96869
1518,4,60,11,6.659038
1452,0,1,11,6.882153
1452,0,2,10,7.080916
1452,0,3,11,6.694992
1452,0,4,12,7.171351
1452,0,5,10,7.117323
1452,0,6,11,6.792592
1452,0,7,12,7.142753
1452,0,8,11,6.696846
1452,0,9,12,7.343249
1452,0,10,12,7.347838
1452,0,11,11,6.803358
1452,0,12,12,7.202096
1452,0,13,11,6.702141
1452,0,14,12,7.166368
1452,0,15,9,7.064187
1452,0,16,12,7.117499
1452,0,17,12,7.189227
1452,0,18,11,6.72356
1452,0,19,12,7.106787
1452,0,20,11,6.636762
1452,0,21,12,7.08248
1452,0,22,12,7.162886
1452,0,23,12,7.080595
1452,0,24,12,7.10151
1452,0,25,11,6.621863
1452,0,26,12,7.062059
1452,0,27,11,6.613367
1452,0,28,12,7.061609
1452,0,29,12,7.078639
1452,0,30,11,6.605502
1452,0,31,12,7.031299
1452,0,32,12,7.090464
1452,0,33,11,6.608456
1452,0,34,12,7.027988
1452,0,35,11,6.603258
1452,0,36,11,6.828559
1452,0,37,12,7.05416
1452,0,38,11,6.603348
1452,0,39,10,6.945374
1452,0,40,12,7.051618
1452,0,41,11,6.607464
1452,0,42,10,6.93793
1452,0,43,11,6.616039
1452,0,44,11,6.617714
1452,0,45,12,7.02565
1452,0,46,11,6.61408
1452,0,47,11,6.769743
1452,0,48,10,6.9239
1452,0,49,11,6.611168
1452,0,50,12,7.053471
1452,0,51,12,7.097296
1452,0,52,11,6.624688
1452,0,53,10,7.015706
1452,0,54,12,7.130131
1452,0,55,11,6.664652
1452,0,56,10,6.979135
1452,0,57,9,6.797601
1452,0,58,10,7.102528
1452,0,59,12,7.473096
1452,0,60,11,6.924891
1452,1,1,11,6.805677
1452,1,2,10,7.080591
1452,1,3,11,6.664948
1452,1,4,12,7.117025
1452,1,5,12,7.152851
1452,1,6,11,6.690498
1452,1,7,12,7.133088
1452,1,8,12,7.243201
1452,1,9,11,6.733648
1452,1,10,12,7.151394
1452,1,11,12,7.284447
1452,1,12,11,6.782784
1452,1,13,12,7.134631
1452,1,14,12,7.287593
1452,1,15,12,7.114918
1452,1,16,12,7.174865
1452,1,17,11,6.664639
1452,1,18,12,7.094411
1452,1,19,11,6.635594
1452,1,20,12,7.088202
1452,1,21,12,7.096549
1452,1,22,11,6.624352
1452,1,23,12,7.066236
1452,1,24,12,7.141953
1452,1,25,11,6.666506
1452,1,26,12,7.066114
1452,1,27,11,6.608659
1452,1,28,12,7.037199
1452,1,29,11,6.615913
1452,1,30,11,6.873596
1452,1,31,12,7.071728
1452,1,32,11,6.633965
1452,1,33,12,7.027136
1452,1,34,11,6.601069
1452,1,35,12,7.02049
1452,1,36,11,6.613646
1452,1,37,11,6.799306
1452,1,38,10,6.877047
1452,1,39,11,6.605158
1452,1,40,12,7.014338
1452,1,41,11,6.615706
1452,1,42,11,6.804904
1452,1,43,11,6.618746
1452,1,44,11,6.776359
1452,1,45,12,7.070665
1452,1,46,11,6.636663
1452,1,47,12,7.037625
1452,1,48,11,6.61024
1452,1,49,10,7.063859
1452,1,50,10,6.927058
1452,1,51,9,6.717331
1452,1,52,10,7.009945
1452,1,53,10,6.943178
1452,1,54,9,6.713036
1452,1,55,10,6.993417
1452,1,56,11,6.732311
1452,1,57,11,6.721294
1452,1,58,10,6.988439
1452,1,59,11,6.639851
1452,1,60,12,7.09583
1452,2,1,11,6.790723
1452,2,2,12,7.181487
1452,2,3,11,6.666179
1452,2,4,12,7.113703
1452,2,5,10,7.100429
1452,2,6,11,6.700531
1452,2,7,12,7.13533
1452,2,8,10,7.137334
1452,2,9,11,6.800625
1452,2,10,12,7.163536
1452,2,11,9,7.003645
1452,2,12,12,7.181181
1452,2,13,12,7.691722
1452,2,14,11,7.125041
1452,2,15,12,7.529067
1452,2,16,10,7.274962
1452,2,17,11,6.953334
1452,2,18,12,7.333195
1452,2,19,10,7.286309
1452,2,20,11,6.797657
1452,2,21,12,7.187158
1452,2,22,11,6.685915
1452,2,23,12,7.121954
1452,2,24,12,7.123887
1452,2,25,11,6.642504
1452,2,26,12,7.075045
1452,2,27,12,7.131749
1452,2,28,11,6.653098
1452,2,29,12,7.052421
1452,2,30,11,6.602979
1452,2,31,12,7.025503
1452,2,32,11,6.610025
1452,2,33,11,6.825228
1452,2,34,12,7.075406
1452,2,35,11,6.632102
1452,2,36,12,7.049692
1452,2,37,11,6.601956
1452,2,38,12,7.016715
1452,2,39,11,6.605596
1452,2,40,10,6.954297
1452,2,41,11,6.616579
1452,2,42,11,6.633814
1452,2,43,10,6.893871
1452,2,44,11,6.630198
1452,2,45,10,6.902439
1452,2,46,11,6.620386
1452,2,47,10,6.939866
1452,2,48,11,6.615829
1452,2,49,12,7.034668
1452,2,50,11,6.617651
1452,2,51,11,6.647108
1452,2,52,10,6.94361
1452,2,53,11,6.619555
1452,2,54,11,6.772831
1452,2,55,12,7.073349
1452,2,56,11,6.636089
1452,2,57,10,7.070306
1452,2,58,9,6.882588
1452,2,59,12,7.828725
1452,2,60,12,7.529537
1452,3,1,11,6.972709
1452,3,2,10,7.082742
1452,3,3,11,6.696767
1452,3,4,12,7.132685
1452,3,5,12,7.170524
1452,3,6,11,6.698044
1452,3,7,12,7.134261
1452,3,8,12,7.284168
1452,3,9,12,7.159574
1452,3,10,12,7.177867
1452,3,11,10,7.199994
1452,3,12,12,7.136124
1452,3,13,9,7.148181
1452,3,14,11,6.685615
1452,3,15,12,7.113015
1452,3,16,12,7.19249
1452,3,17,11,6.728245
1452,3,18,12,7.096501
1452,3,19,11,6.635601
1452,3,20,11,6.704297
1452,3,21,12,7.094384
1452,3,22,11,6.622287
1452,3,23,12,7.06389
1452,3,24,12,7.093381
1452,3,25,11,6.618958
1452,3,26,12,7.04378
1452,3,27,12,7.1229
1452,3,28,11,6.612085
1452,3,29,12,7.033641
1452,3,30,11,6.609476
1452,3,31,11,6.846173
1452,3,32,12,7.038515
1452,3,33,11,6.604766
1452,3,34,11,6.841468
1452,3,35,12,7.047291
1452,3,36,11,6.602229
1452,3,37,10,6.911547
1452,3,38,11,6.620791
1452,3,39,11,6.607986
1452,3,40,10,6.914331
1452,3,41,11,6.616881
1452,3,42,11,6.635871
1452,3,43,10,7.373134
1452,3,44,12,7.67982
1452,3,45,12,7.548024
1452,3,46,10,6.91601
1452,3,47,9,6.699947
1452,3,48,10,7.000196
1452,3,49,10,6.935799
1452,3,50,9,6.697418
1452,3,51,10,6.964761
1452,3,52,11,6.662125
1452,3,53,10,7.03275
1452,3,54,12,7.128501
1452,3,55,11,6.642859
1452,3,56,12,7.078843
1452,3,57,11,6.635011
1452,3,58,12,7.085708
1452,3,59,10,7.014598
1452,3,60,12,7.115656
1452,4,1,12,7.145313
1452,4,2,9,6.977774
1452,4,3,11,6.682933
1452,4,4,10,7.101671
1452,4,5,11,6.672808
1452,4,6,12,7.120406
1452,4,7,12,7.279943
1452,4,8,12,7.134691
1452,4,9,12,7.191607
1452,4,10,11,6.703607
1452,4,11,12,7.150877
1452,4,12,12,7.200988
1452,4,13,11,6.695096
1452,4,14,12,7.127364
1452,4,15,9,7.097174
1452,4,16,11,6.742605
1452,4,17,12,7.11185
1452,4,18,11,6.644201
1452,4,19,11,6.972698
1452,4,20,12,7.112686
1452,4,21,11,6.636809
1452,4,22,12,7.072125
1452,4,23,12,7.115809
1452,4,24,11,6.627506
1452,4,25,12,7.061391
1452,4,26,11,6.618827
1452,4,27,11,6.661309
1452,4,28,12,7.04446
1452,4,29,11,6.606761
1452,4,30,11,6.855361
1452,4,31,12,7.04686
1452,4,32,11,6.601738
1452,4,33,12,7.026663
1452,4,34,12,7.083848
1452,4,35,11,6.602078
1452,4,36,12,7.016406
1452,4,37,11,6.623569
1452,4,38,11,6.606706
1452,4,39,10,6.914149
1452,4,40,11,6.615535
1452,4,41,11,6.631061
1452,4,42,10,6.899445
1452,4,43,11,6.611702
1452,4,44,11,6.772794
1452,4,45,10,6.908133
1452,4,46,11,6.613884
1452,4,47,12,7.038153
1452,4,48,10,6.928015
1452,4,49,11,6.649755
1452,4,50,12,7.046461
1452,4,51,11,6.618785
1452,4,52,11,6.775532
1452,4,53,10,6.961076
1452,4,54,11,6.636207
1452,4,55,10,7.005205
1452,4,56,11,6.626945
1452,4,57,10,7.0428
1452,4,58,9,6.865967
1452,4,59,1,3.402823E+38
1452,4,60,12,7.499568
1386,0,1,12,7.285186
1386,0,2,12,7.354706
1386,0,3,11,6.775081
1386,0,4,12,7.171695
1386,0,5,12,7.300988
1386,0,6,12,7.142563
1386,0,7,12,7.181049
1386,0,8,11,6.705029
1386,0,9,12,7.142847
1386,0,10,10,7.158784
1386,0,11,11,6.815037
1386,0,12,12,7.178426
1386,0,13,10,7.621841
1386,0,14,12,7.18544
1386,0,15,12,7.693712
1386,0,16,11,7.05102
1386,0,17,12,7.458071
1386,0,18,12,8.093796
1386,0,19,10,7.323496
1386,0,20,10,7.367127
1386,0,21,9,7.287119
1386,0,22,10,7.664426
1386,0,23,10,7.869108
1386,0,24,10,7.357025
1386,0,25,11,7.27183
1386,0,26,12,7.610411
1386,0,27,11,7.035136
1386,0,28,11,7.057919
1386,0,29,12,7.296634
1386,0,30,11,6.74294
1386,0,31,11,6.679094
1386,0,32,12,7.096653
1386,0,33,11,6.611885
1386,0,34,11,6.844175
1386,0,35,12,7.089198
1386,0,36,11,6.602123
1386,0,37,10,7.067688
1386,0,38,12,8.400143
1386,0,39,11,7.719725
1386,0,40,10,6.929176
1386,0,41,10,6.893587
1386,0,42,9,6.645261
1386,0,43,10,7.158502
1386,0,44,10,6.912252
1386,0,45,11,6.781914
1386,0,46,12,7.170154
1386,0,47,10,6.926564
1386,0,48,11,6.626951
1386,0,49,12,7.0596
1386,0,50,12,7.126227
1386,0,51,11,6.635866
1386,0,52,12,7.064225
1386,0,53,11,6.628099
1386,0,54,11,6.839164
1386,0,55,12,7.084856
1386,0,56,11,6.645795
1386,0,57,12,7.118073
1386,0,58,10,7.010044
1386,0,59,11,6.666504
1386,0,60,12,7.137932
1386,1,1,11,7.033895
1386,1,2,12,7.383594
1386,1,3,11,6.825993
1386,1,4,12,7.200371
1386,1,5,10,7.111938
1386,1,6,12,7.178312
1386,1,7,9,7.068889
1386,1,8,11,6.703351
1386,1,9,12,7.142759
1386,1,10,12,7.256344
1386,1,11,11,6.801323
1386,1,12,12,7.157757
1386,1,13,11,6.681281
1386,1,14,12,7.12691
1386,1,15,12,7.23044
1386,1,16,12,7.129009
1386,1,17,12,7.133803
1386,1,18,11,6.643899
1386,1,19,12,7.096299
1386,1,20,12,7.116918
1386,1,21,11,6.634923
1386,1,22,12,7.074539
1386,1,23,12,7.114782
1386,1,24,11,6.620415
1386,1,25,12,7.051895
1386,1,26,12,7.11967
1386,1,27,11,6.618959
1386,1,28,12,7.039341
1386,1,29,11,6.617291
1386,1,30,11,6.722041
1386,1,31,12,7.032503
1386,1,32,11,6.614233
1386,1,33,11,6.63484
