NumOfSatsInConstellation,RepetitionNumber,SampleNumber,NumOfComponents
1254,34,0,4
1254,35,0,3
1254,36,0,4
1254,37,0,2
1254,38,0,4
1254,39,0,2
1254,40,0,1
1254,41,0,1
1254,42,0,5
1254,43,0,5
1254,44,0,1
1254,45,0,8
1254,46,0,7
1254,47,0,6
1254,48,0,6
1254,49,0,4
1254,50,0,4
1254,51,0,3
1254,52,0,6
1254,53,0,2
1254,54,0,4
1254,55,0,4
1254,56,0,3
1254,57,0,2
1254,58,0,4
1254,59,0,3
1254,60,0,4
1254,61,0,5
1254,62,0,2
1254,63,0,5
1254,64,0,3
1254,65,0,5
1254,66,0,3
1254,67,0,7
1254,68,0,7
1254,69,0,2
1254,70,0,5
1254,71,0,8
1254,72,0,1
1254,73,0,3
1254,74,0,7
1254,75,0,6
1254,76,0,3
1254,77,0,2
1254,78,0,5
1254,79,0,2
1254,80,0,3
1254,81,0,3
1254,82,0,6
1254,83,0,4
1254,84,0,5
1254,85,0,3
1254,86,0,5
1254,87,0,3
1254,88,0,5
1254,89,0,1
1254,90,0,4
1254,91,0,2
1254,92,0,3
1254,93,0,4
1254,94,0,4
1254,95,0,6
1254,96,0,3
1254,97,0,3
1254,98,0,5
1254,99,0,4
1232,0,0,1
1232,1,0,2
1232,2,0,4
1232,3,0,7
1232,4,0,7
1232,5,0,3
1232,6,0,5
1232,7,0,5
1232,8,0,3
1232,9,0,6
1232,10,0,5
1232,11,0,4
1232,12,0,2
1232,13,0,2
1232,14,0,5
1232,15,0,4
1232,16,0,4
1232,17,0,3
1232,18,0,2
1232,19,0,5
1232,20,0,5
1232,21,0,3
1232,22,0,4
1232,23,0,4
1232,24,0,5
1232,25,0,1
1232,26,0,3
1232,27,0,3
1232,28,0,7
1232,29,0,5
1232,30,0,2
1232,31,0,2
1232,32,0,2
1232,33,0,3
1232,34,0,3
1232,35,0,3
1232,36,0,3
1232,37,0,5
1232,38,0,4
1232,39,0,2
1232,40,0,5
1232,41,0,5
1232,42,0,6
1232,43,0,2
1232,44,0,5
1232,45,0,2
1232,46,0,3
1232,47,0,4
1232,48,0,1
1232,49,0,7
1232,50,0,6
1232,51,0,4
1232,52,0,1
1232,53,0,2
1232,54,0,4
1232,55,0,3
1232,56,0,2
1232,57,0,2
1232,58,0,5
1232,59,0,5
1232,60,0,1
1232,61,0,4
1232,62,0,2
1232,63,0,2
1232,64,0,3
1232,65,0,2
1232,66,0,7
1232,67,0,5
1232,68,0,2
1232,69,0,5
1232,70,0,5
1232,71,0,1
1232,72,0,5
1232,73,0,4
1232,74,0,7
1232,75,0,3
1232,76,0,6
1232,77,0,4
1232,78,0,4
1232,79,0,4
1232,80,0,2
1232,81,0,6
1232,82,0,4
1232,83,0,6
1232,84,0,4
1232,85,0,3
1232,86,0,9
1232,87,0,4
1232,88,0,2
1232,89,0,4
1232,90,0,7
1232,91,0,4
1232,92,0,8
1232,93,0,1
1232,94,0,2
1232,95,0,6
1232,96,0,3
1232,97,0,4
1232,98,0,3
1232,99,0,6
1210,0,0,4
1210,1,0,5
1210,2,0,4
1210,3,0,7
1210,4,0,4
1210,5,0,6
1210,6,0,2
1210,7,0,3
1210,8,0,8
1210,9,0,4
1210,10,0,6
1210,11,0,5
1210,12,0,5
1210,13,0,3
1210,14,0,8
1210,15,0,4
1210,16,0,8
1210,17,0,4
1210,18,0,4
1210,19,0,2
1210,20,0,5
1210,21,0,4
1210,22,0,8
1210,23,0,5
1210,24,0,1
1210,25,0,4
1210,26,0,4
1210,27,0,6
1210,28,0,10
1210,29,0,8
1210,30,0,2
1210,31,0,2
1210,32,0,6
1210,33,0,6
1210,34,0,4
1210,35,0,7
1210,36,0,5
1210,37,0,4
1210,38,0,6
1210,39,0,5
1210,40,0,7
1210,41,0,5
1210,42,0,10
1210,43,0,5
1210,44,0,4
1210,45,0,2
1210,46,0,7
1210,47,0,6
1210,48,0,7
1210,49,0,5
1210,50,0,7
1210,51,0,3
1210,52,0,5
1210,53,0,4
1210,54,0,4
1210,55,0,4
1210,56,0,4
1210,57,0,3
1210,58,0,7
1210,59,0,9
1210,60,0,5
1210,61,0,3
1210,62,0,6
1210,63,0,7
1210,64,0,7
1210,65,0,3
1210,66,0,7
1210,67,0,7
1210,68,0,6
1210,69,0,3
1210,70,0,2
1210,71,0,8
1210,72,0,4
1210,73,0,3
1210,74,0,5
1210,75,0,1
1210,76,0,6
1210,77,0,5
1210,78,0,5
1210,79,0,4
1210,80,0,4
1210,81,0,5
1210,82,0,7
1210,83,0,4
1210,84,0,6
1210,85,0,4
1210,86,0,6
1210,87,0,7
1210,88,0,2
1210,89,0,4
1210,90,0,5
1210,91,0,4
1210,92,0,8
1210,93,0,2
1210,94,0,9
1210,95,0,6
1210,96,0,6
1210,97,0,8
1210,98,0,7
1210,99,0,9
1188,0,0,4
1188,1,0,3
1188,2,0,6
1188,3,0,6
1188,4,0,6
1188,5,0,8
1188,6,0,4
1188,7,0,5
1188,8,0,4
1188,9,0,2
1188,10,0,3
1188,11,0,5
1188,12,0,7
1188,13,0,6
1188,14,0,6
1188,15,0,7
1188,16,0,5
1188,17,0,5
1188,18,0,7
1188,19,0,7
1188,20,0,10
1188,21,0,8
1188,22,0,3
1188,23,0,9
1188,24,0,5
1188,25,0,8
1188,26,0,8
1188,27,0,9
1188,28,0,7
1188,29,0,9
1188,30,0,6
1188,31,0,4
1188,32,0,5
1188,33,0,7
1188,34,0,3
1188,35,0,6
1188,36,0,9
1188,37,0,7
1188,38,0,7
1188,39,0,5
1188,40,0,6
1188,41,0,7
1188,42,0,6
1188,43,0,5
1188,44,0,7
1188,45,0,6
1188,46,0,5
1188,47,0,6
1188,48,0,2
1188,49,0,5
1188,50,0,7
1188,51,0,6
1188,52,0,3
1188,53,0,9
1188,54,0,4
1188,55,0,7
1188,56,0,7
1188,57,0,8
1188,58,0,1
1188,59,0,4
1188,60,0,9
1188,61,0,8
1188,62,0,3
1188,63,0,3
1188,64,0,4
1188,65,0,13
1188,66,0,8
1188,67,0,6
1188,68,0,7
1188,69,0,6
1188,70,0,10
1188,71,0,3
1188,72,0,3
1188,73,0,6
1188,74,0,1
1188,75,0,6
1188,76,0,5
1188,77,0,7
1188,78,0,6
1188,79,0,7
1188,80,0,3
1188,81,0,7
1188,82,0,4
1188,83,0,9
1188,84,0,4
1188,85,0,9
1188,86,0,6
1188,87,0,3
1188,88,0,2
1188,89,0,9
1188,90,0,6
1188,91,0,5
1188,92,0,4
1188,93,0,9
1188,94,0,3
1188,95,0,7
1188,96,0,5
1188,97,0,4
1188,98,0,6
1188,99,0,8
1166,0,0,9
1166,1,0,14
1166,2,0,8
1166,3,0,6
1166,4,0,8
1166,5,0,10
1166,6,0,9
1166,7,0,12
1166,8,0,9
1166,9,0,8
1166,10,0,8
1166,11,0,9
1166,12,0,9
1166,13,0,6
1166,14,0,3
1166,15,0,6
1166,16,0,7
1166,17,0,10
1166,18,0,5
1166,19,0,12
1166,20,0,8
1166,21,0,9
1166,22,0,8
1166,23,0,6
1166,24,0,7
1166,25,0,6
1166,26,0,6
1166,27,0,5
1166,28,0,11
1166,29,0,7
1166,30,0,5
1166,31,0,7
1166,32,0,3
1166,33,0,4
1166,34,0,5
1166,35,0,11
1166,36,0,8
1166,37,0,14
1166,38,0,6
1166,39,0,7
1166,40,0,13
1166,41,0,8
1166,42,0,9
1166,43,0,5
1166,44,0,2
1166,45,0,6
1166,46,0,10
1166,47,0,4
1166,48,0,10
1166,49,0,7
1166,50,0,14
1166,51,0,6
1166,52,0,13
1166,53,0,5
1166,54,0,8
1166,55,0,3
1166,56,0,14
1166,57,0,6
1166,58,0,7
1166,59,0,8
1166,60,0,8
1166,61,0,6
1166,62,0,5
1166,63,0,4
1166,64,0,6
1166,65,0,5
1166,66,0,6
1166,67,0,14
1166,68,0,4
1166,69,0,6
1166,70,0,11
1166,71,0,7
1166,72,0,7
1166,73,0,5
1166,74,0,7
1166,75,0,8
1166,76,0,14
1166,77,0,4
1166,78,0,3
1166,79,0,6
1166,80,0,5
1166,81,0,6
1166,82,0,4
1166,83,0,5
1166,84,0,8
1166,85,0,7
1166,86,0,8
1166,87,0,9
1166,88,0,5
1166,89,0,9
1166,90,0,8
1166,91,0,11
1166,92,0,9
1166,93,0,5
1166,94,0,8
1166,95,0,10
1166,96,0,8
1166,97,0,8
1166,98,0,6
1166,99,0,5
1144,0,0,11
1144,1,0,8
1144,2,0,7
1144,3,0,12
1144,4,0,10
1144,5,0,8
1144,6,0,14
1144,7,0,11
1144,8,0,7
1144,9,0,6
1144,10,0,3
1144,11,0,17
1144,12,0,9
1144,13,0,8
1144,14,0,10
1144,15,0,11
1144,16,0,13
1144,17,0,4
1144,18,0,10
1144,19,0,11
1144,20,0,15
1144,21,0,9
1144,22,0,5
1144,23,0,14
1144,24,0,7
1144,25,0,17
1144,26,0,9
1144,27,0,9
1144,28,0,12
1144,29,0,7
1144,30,0,8
1144,31,0,10
1144,32,0,7
1144,33,0,11
1144,34,0,9
1144,35,0,8
1144,36,0,8
1144,37,0,7
1144,38,0,12
1144,39,0,5
1144,40,0,9
1144,41,0,6
1144,42,0,4
1144,43,0,11
1144,44,0,8
1144,45,0,10
1144,46,0,8
1144,47,0,8
1144,48,0,7
1144,49,0,8
1144,50,0,10
1144,51,0,12
1144,52,0,8
1144,53,0,3
1144,54,0,7
1144,55,0,10
1144,56,0,8
1144,57,0,7
1144,58,0,14
1144,59,0,6
1144,60,0,8
1144,61,0,11
1144,62,0,9
1144,63,0,8
1144,64,0,8
1144,65,0,8
1144,66,0,8
1144,67,0,8
1144,68,0,16
1144,69,0,8
1144,70,0,10
1144,71,0,12
1144,72,0,10
1144,73,0,13
1144,74,0,15
1144,75,0,11
1144,76,0,12
1144,77,0,9
1144,78,0,20
1144,79,0,12
1144,80,0,7
1144,81,0,11
1144,82,0,6
1144,83,0,7
1144,84,0,8
1144,85,0,7
1144,86,0,13
1144,87,0,5
1144,88,0,9
1144,89,0,11
1144,90,0,13
1144,91,0,14
1144,92,0,14
1144,93,0,14
1144,94,0,10
1144,95,0,9
1144,96,0,12
1144,97,0,10
1144,98,0,14
1144,99,0,11
1122,0,0,14
1122,1,0,14
1122,2,0,7
1122,3,0,5
1122,4,0,10
1122,5,0,8
1122,6,0,12
1122,7,0,10
1122,8,0,11
1122,9,0,10
1122,10,0,7
1122,11,0,15
1122,12,0,14
1122,13,0,13
1122,14,0,17
1122,15,0,11
1122,16,0,11
1122,17,0,12
1122,18,0,6
1122,19,0,11
1122,20,0,12
1122,21,0,10
1122,22,0,16
1122,23,0,9
1122,24,0,13
1122,25,0,17
1122,26,0,6
1122,27,0,11
1122,28,0,18
1122,29,0,14
1122,30,0,11
1122,31,0,12
1122,32,0,11
1122,33,0,11
1122,34,0,10
1122,35,0,8
1122,36,0,13
1122,37,0,6
1122,38,0,10
1122,39,0,14
1122,40,0,10
1122,41,0,13
1122,42,0,9
1122,43,0,11
1122,44,0,14
1122,45,0,10
1122,46,0,9
1122,47,0,12
1122,48,0,17
1122,49,0,7
1122,50,0,7
1122,51,0,11
1122,52,0,13
1122,53,0,9
1122,54,0,6
1122,55,0,5
1122,56,0,8
1122,57,0,8
1122,58,0,14
1122,59,0,9
1122,60,0,10
1122,61,0,9
1122,62,0,12
1122,63,0,12
1122,64,0,14
1122,65,0,11
1122,66,0,9
1122,67,0,5
1122,68,0,13
1122,69,0,8
1122,70,0,6
1122,71,0,13
1122,72,0,15
1122,73,0,11
1122,74,0,11
1122,75,0,9
1122,76,0,11
1122,77,0,6
1122,78,0,14
1122,79,0,15
1122,80,0,15
1122,81,0,13
1122,82,0,11
1122,83,0,4
1122,84,0,10
1122,85,0,5
1122,86,0,12
1122,87,0,8
1122,88,0,8
1122,89,0,12
1122,90,0,11
1122,91,0,9
1122,92,0,4
1122,93,0,9
1122,94,0,10
1122,95,0,13
1122,96,0,10
1122,97,0,13
1122,98,0,9
1122,99,0,14
1100,0,0,18
1100,1,0,10
1100,2,0,17
1100,3,0,10
1100,4,0,16
1100,5,0,11
1100,6,0,14
1100,7,0,16
1100,8,0,11
1100,9,0,8
1100,10,0,19
1100,11,0,9
1100,12,0,11
1100,13,0,19
1100,14,0,12
1100,15,0,10
1100,16,0,9
1100,17,0,16
1100,18,0,13
1100,19,0,8
1100,20,0,14
1100,21,0,9
1100,22,0,12
1100,23,0,14
1100,24,0,17
1100,25,0,19
1100,26,0,13
1100,27,0,13
1100,28,0,9
1100,29,0,11
1100,30,0,12
1100,31,0,16
1100,32,0,17
1100,33,0,13
1100,34,0,8
1100,35,0,14
1100,36,0,6
1100,37,0,11
1100,38,0,9
1100,39,0,12
1100,40,0,14
1100,41,0,16
1100,42,0,17
1100,43,0,15
1100,44,0,10
1100,45,0,8
1100,46,0,11
1100,47,0,17
1100,48,0,15
1100,49,0,9
1100,50,0,6
1100,51,0,14
1100,52,0,10
1100,53,0,10
1100,54,0,15
1100,55,0,12
1100,56,0,24
1100,57,0,9
1100,58,0,15
1100,59,0,15
1100,60,0,10
1100,61,0,12
1100,62,0,23
1100,63,0,29
1100,64,0,15
1100,65,0,12
1100,66,0,11
1100,67,0,11
1100,68,0,12
1100,69,0,20
1100,70,0,15
1100,71,0,9
1100,72,0,15
1100,73,0,15
1100,74,0,13
1100,75,0,12
1100,76,0,10
1100,77,0,16
1100,78,0,19
1100,79,0,13
1100,80,0,11
1100,81,0,15
1100,82,0,19
1100,83,0,13
1100,84,0,17
1100,85,0,15
1100,86,0,13
1100,87,0,14
1100,88,0,19
1100,89,0,10
1100,90,0,12
1100,91,0,19
1100,92,0,19
1100,93,0,11
1100,94,0,18
1100,95,0,11
1100,96,0,13
1100,97,0,13
1100,98,0,14
1100,99,0,17
1078,0,0,19
1078,1,0,19
1078,2,0,18
1078,3,0,5
1078,4,0,10
1078,5,0,14
1078,6,0,20
1078,7,0,13
1078,8,0,20
1078,9,0,16
1078,10,0,17
1078,11,0,23
1078,12,0,19
1078,13,0,19
1078,14,0,21
1078,15,0,17
1078,16,0,18
1078,17,0,14
1078,18,0,23
1078,19,0,13
1078,20,0,21
1078,21,0,14
1078,22,0,19
1078,23,0,20
1078,24,0,12
1078,25,0,14
1078,26,0,15
1078,27,0,18
1078,28,0,11
1078,29,0,18
1078,30,0,13
1078,31,0,13
1078,32,0,20
1078,33,0,10
1078,34,0,26
1078,35,0,15
1078,36,0,13
1078,37,0,12
1078,38,0,17
1078,39,0,17
1078,40,0,10
1078,41,0,9
1078,42,0,16
1078,43,0,11
1078,44,0,17
1078,45,0,14
1078,46,0,11
1078,47,0,17
1078,48,0,10
1078,49,0,20
1078,50,0,10
1078,51,0,15
1078,52,0,14
1078,53,0,17
1078,54,0,10
1078,55,0,11
1078,56,0,13
1078,57,0,17
1078,58,0,13
1078,59,0,14
1078,60,0,14
1078,61,0,14
1078,62,0,13
1078,63,0,15
1078,64,0,22
1078,65,0,20
1078,66,0,20
1078,67,0,17
1078,68,0,21
1078,69,0,16
1078,70,0,19
1078,71,0,9
1078,72,0,16
1078,73,0,12
1078,74,0,13
1078,75,0,16
1078,76,0,15
1078,77,0,13
1078,78,0,13
1078,79,0,11
1078,80,0,20
1078,81,0,20
1078,82,0,12
1078,83,0,23
1078,84,0,10
1078,85,0,14
1078,86,0,10
1078,87,0,18
1078,88,0,13
1078,89,0,13
1078,90,0,14
1078,91,0,21
1078,92,0,17
1078,93,0,20
1078,94,0,22
1078,95,0,17
1078,96,0,20
1078,97,0,18
1078,98,0,20
1078,99,0,19
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,NumOfComponents
1584,0,0,1
1584,1,0,1
1584,2,0,1
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,NumOfComponents
1584,0,0,1
1584,1,0,1
1584,2,0,1
1584,3,0,1
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,NumOfComponents
1584,0,0,1
1584,1,0,1
1584,2,0,1
1584,3,0,1
1584,4,0,1
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,NumOfComponents
1584,0,0,1
1584,1,0,1
1584,2,0,1
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,NumOfComponents
1584,0,0,1
1584,1,0,1
1584,2,0,1
1584,3,0,1
1584,4,0,1
1584,5,0,1
1584,6,0,1
1584,7,0,1
