NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1584,0,15,10,7.202871
1584,0,16,12,7.1443
1584,0,17,11,6.699035
1584,0,18,12,7.157689
1584,0,19,11,6.766433
1584,1,0,1,3.402823E+38
1584,1,1,11,6.680683
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1584,0,0,1,3.402823E+38
1584,0,1,11,6.762788
1584,0,2,9,6.964346
1584,0,3,12,7.116634
1584,0,4,9,6.914509
1584,0,5,12,7.1103
1584,0,6,11,6.674133
1584,0,7,12,7.126939
1584,0,8,11,6.69604
1584,0,9,9,7.097813
1584,0,10,11,6.787248
1584,0,11,9,7.042191
1584,0,12,12,7.152641
1584,0,13,9,6.993759
1584,0,14,12,7.147761
1584,0,15,10,7.200907
1584,0,16,12,7.142022
1584,0,17,11,6.696774
1584,0,18,12,7.153871
1584,0,19,11,6.759534
1584,1,0,1,3.402823E+38
1584,1,1,11,6.678244
1584,1,2,9,7.014715
1584,1,3,11,6.780238
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1584,0,1,11,6.774193
1584,0,2,9,6.942649
1584,0,3,12,7.111176
1584,0,4,9,6.903992
1584,0,5,12,7.110331
1584,0,6,11,6.675473
1584,0,7,10,7.124793
1584,0,8,11,6.699816
1584,0,9,9,7.077891
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1584,0,1,11,6.786051
1584,0,2,9,6.921416
1584,0,3,12,7.105763
1584,0,4,11,6.664811
1584,0,5,12,7.112023
1584,0,6,11,6.679119
1584,0,7,10,7.114759
1584,0,8,11,6.765164
1584,0,9,9,7.050208
1584,0,10,11,6.81152
1584,0,11,9,7.001873
1584,0,12,12,7.144212
1584,0,13,9,6.959489
1584,0,14,12,7.149251
1584,0,15,11,6.697973
1584,0,16,12,7.152964
1584,0,17,11,6.755702
1584,0,18,9,7.12792
1584,0,19,12,7.134895
1584,1,0,1,3.402823E+38
1584,1,1,11,6.678057
1584,1,2,9,7.027617
1584,1,3,11,6.779065
1584,1,4,9,6.967493
1584,1,5,12,7.117309
1584,1,6,9,6.91549
1584,1,7,12,7.120454
1584,1,8,11,6.685732
