NumOfSatsInConstellation,RepetitionNumber,SampleNumber,PathLengthHops,PathLengthDist
1584,3,45,16,9.938737
1584,3,46,16,9.907061
1584,3,47,17,10.44427
1584,3,48,16,9.962595
1584,3,49,16,9.903519
1584,3,50,14,10.36097
1584,3,51,16,10.06415
1584,3,52,16,9.911591
1584,3,53,14,10.31877
1584,3,54,16,10.0953
1584,3,55,16,9.920795
1584,3,56,16,9.908235
1584,3,57,17,10.43637
1584,3,58,16,9.94082
1584,3,59,16,9.90772
1584,4,0,1,3.402823E+38
1584,4,1,16,9.90349
1584,4,2,17,10.44028
1584,4,3,16,9.96667
1584,4,4,16,9.905753
1584,4,5,14,10.38418
1584,4,6,16,9.983358
1584,4,7,16,9.911446
1584,4,8,14,10.33961
1584,4,9,16,10.07881
1584,4,10,16,9.928806
1584,4,11,16,9.918811
1584,4,12,17,10.43799
1584,4,13,16,9.938857
1584,4,14,16,9.902725
1584,4,15,17,10.4393
1584,4,16,16,9.946227
1584,4,17,16,9.907618
1584,4,18,17,10.44618
1584,4,19,16,9.960752
1584,4,20,16,9.903085
1584,4,21,14,10.40193
1584,4,22,16,10.0551
1584,4,23,16,9.911692
1584,4,24,14,10.33948
1584,4,25,16,10.0768
1584,4,26,16,9.918011
1584,4,27,16,9.917157
1584,4,28,17,10.43792
1584,4,29,16,9.943617
1584,4,30,16,9.910255
1584,4,31,17,10.44
1584,4,32,16,9.946682
1584,4,33,16,9.90329
1584,4,34,14,10.40657
1584,4,35,16,9.961132
1584,4,36,16,9.908566
1584,4,37,14,10.37495
1584,4,38,16,10.06459
1584,4,39,16,9.911708
1584,4,40,14,10.31797
1584,4,41,16,10.09358
1584,4,42,16,9.926843
1584,4,43,16,9.909349
1584,4,44,17,10.43468
1584,4,45,16,9.938485
1584,4,46,16,9.906734
1584,4,47,17,10.4427
1584,4,48,16,9.953757
1584,4,49,16,9.904366
1584,4,50,14,10.41787
1584,4,51,16,9.963432
1584,4,52,16,9.905487
1584,4,53,14,10.36763
1584,4,54,16,10.06304
1584,4,55,16,9.915143
1584,4,56,14,10.32541
1584,4,57,16,10.08815
1584,4,58,16,9.931509
1584,4,59,16,9.911564
1584,5,0,1,3.402823E+38
1584,5,1,16,9.903805
1584,5,2,14,10.41853
1584,5,3,16,9.960514
1584,5,4,16,9.90553
1584,5,5,14,10.39321
1584,5,6,16,10.05854
1584,5,7,16,9.908902
1584,5,8,14,10.31657
1584,5,9,16,10.09032
1584,5,10,16,9.91991
1584,5,11,14,10.30758
1584,5,12,16,10.0903
1584,5,13,16,9.933083
1584,5,14,16,9.906096
1584,5,15,17,10.44112
1584,5,16,16,9.946223
1584,5,17,16,9.908113
1584,5,18,14,10.4118
1584,5,19,16,9.962516
1584,5,20,16,9.903759
1584,5,21,14,10.36611
1584,5,22,16,9.99052
1584,5,23,16,9.911448
1584,5,24,14,10.33943
1584,5,25,16,10.08532
1584,5,26,16,9.922986
1584,5,27,16,9.917581
1584,5,28,17,10.43866
1584,5,29,16,9.943859
1584,5,30,16,9.906411
1584,5,31,17,10.44368
1584,5,32,16,9.955702
1584,5,33,16,9.903234
1584,5,34,14,10.3847
1584,5,35,16,9.986451
1584,5,36,16,9.911719
1584,5,37,14,10.3257
1584,5,38,16,10.07874
1584,5,39,16,9.920256
1584,5,40,16,9.917988
1584,5,41,17,10.43766
1584,5,42,16,9.934027
1584,5,43,16,9.906623
1584,5,44,17,10.43872
1584,5,45,16,9.943124
1584,5,46,16,9.905581
1584,5,47,14,10.42036
1584,5,48,16,9.965806
1584,5,49,16,9.906389
1584,5,50,14,10.37068
1584,5,51,16,10.05555
1584,5,52,16,9.918421
1584,5,53,14,10.32191
1584,5,54,17,10.43643
1584,5,55,16,9.932349
1584,5,56,16,9.909322
1584,5,57,17,10.43921
1584,5,58,16,9.95206
1584,5,59,16,9.906887
1584,6,0,1,3.402823E+38
1584,6,1,16,9.903324
1584,6,2,14,10.42387
1584,6,3,16,9.968146
1584,6,4,16,9.907596
1584,6,5,14,10.36559
1584,6,6,16,10.0697
1584,6,7,16,9.913534
1584,6,8,14,10.32053
1584,6,9,16,10.11181
1584,6,10,16,9.934199
1584,6,11,16,9.910263
1584,6,12,17,10.43885
1584,6,13,16,9.94549
1584,6,14,16,9.903168
1584,6,15,17,10.44355
1584,6,16,16,9.956862
1584,6,17,16,9.908018
1584,6,18,14,10.39839
1584,6,19,16,9.965405
1584,6,20,16,9.90472
1584,6,21,14,10.37125
1584,6,22,16,9.989568
1584,6,23,16,9.914523
1584,6,24,14,10.32909
1584,6,25,16,10.08609
1584,6,26,16,9.918854
1584,6,27,16,9.91033
1584,6,28,17,10.43815
1584,6,29,16,9.943101
1584,6,30,16,9.905773
